"","open","high","low","close","volume","adjusted_close"
"X2016.03.16",293.380005,296.279999,291.809998,292.079987,230232,292.079987
"X2016.03.17",292.079987,296.079987,289.350006,290.339996,229620,290.339996
"X2016.03.18",290.339996,290.589996,279.660004,282.640015,212320,282.640015
"X2016.03.19",282.640015,288.029999,279.899994,282.940002,77856,282.940002
"X2016.03.20",282.940002,287.920013,282.980011,286.75,88597,286.75
"X2016.03.21",286.75,286.920013,282.339996,286.339996,217336,286.339996
"X2016.03.22",286.339996,294.600006,269.299988,273.470001,238731,273.470001
"X2016.03.23",273.470001,296.929993,280.98999,296.519989,225367,296.519989
"X2016.03.24",296.519989,296.809998,292.220001,294.059998,250112,294.059998
"X2016.03.25",294.059998,295.820007,292.380005,294.549988,109375,294.549988
"X2016.03.26",294.549988,296.320007,293.209991,295.579987,124937,295.579987
"X2016.03.27",295.579987,303.420013,294.769989,301.220001,102568,301.220001
"X2016.03.27.1",301.220001,302.890015,294.390015,295.559998,170888,295.559998
"X2016.03.28",295.559998,300.049988,282.839996,289.570007,295210,289.570007
"X2016.03.29",289.570007,293.5,283.440002,288.049988,230000,288.049988
"X2016.03.30",288.049988,292.450012,284.720001,291.929993,247442,291.929993
"X2016.03.31",291.929993,296.070007,289.040009,295.649994,204613,295.649994
"X2016.04.01",295.649994,297.630005,293.309998,295.920013,135258,295.920013
"X2016.04.02",295.920013,296.779999,291.019989,295.529999,111966,295.529999
"X2016.04.03",295.529999,296.48999,292.25,294.73999,256890,294.73999
"X2016.04.04",294.73999,299.48999,279.290009,294.450012,241637,294.450012
"X2016.04.05",294.450012,301.609985,294.720001,298.679993,238747,298.679993
"X2016.04.06",298.679993,301.649994,296.940002,301.200012,195066,301.200012
"X2016.04.07",301.200012,302.549988,295.700012,296.609985,172279,296.609985
"X2016.04.08",296.609985,298.470001,294.940002,296.820007,150820,296.820007
"X2016.04.09",296.820007,300.690002,296.970001,300.070007,102448,300.070007
"X2016.04.10",300.070007,300.549988,295.670013,297.980011,288008,297.980011
"X2016.04.11",297.980011,316.769989,296.410004,300.75,238826,300.75
"X2016.04.12",300.75,301.149994,296.359985,300.100006,210073,300.100006
"X2016.04.13",300.100006,302.170013,299.390015,301.279999,184060,301.279999
"X2016.04.14",301.279999,305.589996,300.390015,305.589996,196691,305.589996
"X2016.04.15",305.589996,305.540009,301.339996,303.040009,155477,303.040009
"X2016.04.16",303.040009,303.700012,295,299.890015,110477,299.890015
"X2016.04.17",299.890015,307.170013,300.299988,305.779999,193368,305.779999
"X2016.04.18",305.779999,308.970001,301.829987,308.660004,259070,308.660004
"X2016.04.19",308.660004,314.630005,304.950012,314.190002,242829,314.190002
"X2016.04.20",314.190002,319.040009,309.630005,319.040009,229221,319.040009
"X2016.04.21",319.040009,321.029999,309.049988,319.029999,225441,319.029999
"X2016.04.22",319.029999,326.399994,316.839996,326.25,151159,326.25
"X2016.04.23",326.25,332.649994,311.769989,331.859985,141302,331.859985
"X2016.04.24",331.859985,340.549988,321.950012,336.600006,294876,336.600006
"X2016.04.25",336.600006,345.109985,321.390015,322.649994,311231,322.649994
"X2016.04.26",322.649994,323.380005,307.720001,309.100006,295750,309.100006
"X2016.04.27",309.100006,317.899994,300.829987,309.470001,273043,309.470001
"X2016.04.28",309.470001,318.880005,305.730011,313.279999,235579,313.279999
"X2016.04.29",313.279999,317.920013,307.519989,309.519989,169437,309.519989
"X2016.04.30",309.519989,319.890015,309.170013,313.579987,104066,313.579987
"X2016.05.01",313.579987,317.519989,300.230011,305.980011,198666,305.980011
"X2016.05.02",305.980011,314.429993,302.630005,312.410004,308764,312.410004
"X2016.05.03",312.410004,313.529999,306.059998,310.660004,235527,310.660004
"X2016.05.04",310.660004,319.579987,308.700012,311.51001,236286,311.51001
"X2016.05.05",311.51001,320.779999,309.98999,320.209991,225812,320.209991
"X2016.05.06",320.209991,329.040009,316.100006,324.920013,130528,324.920013
"X2016.05.07",324.920013,325.970001,314.149994,321.619995,102136,321.619995
"X2016.05.08",321.619995,326.779999,316.329987,325.540009,258780,325.540009
"X2016.05.09",325.540009,324.75,311.640015,317.369995,258332,317.369995
"X2016.05.10",317.369995,321.859985,311.940002,315.149994,267788,315.149994
"X2016.05.11",315.149994,315.799988,310.73999,315.5,287583,315.5
"X2016.05.12",315.5,328.399994,313.179993,319.980011,226243,319.980011
"X2016.05.13",319.980011,320.540009,317.220001,319.839996,165022,319.839996
"X2016.05.14",319.839996,321.690002,317.76001,321.420013,147219,321.420013
"X2016.05.15",321.420013,323.029999,314.369995,317.440002,255218,317.440002
"X2016.05.16",317.440002,322.890015,312.950012,315.630005,274001,315.630005
"X2016.05.17",315.630005,316.649994,311.269989,311.75,272715,311.75
"X2016.05.18",311.75,316.839996,303.26001,304.299988,245901,304.299988
"X2016.05.19",304.299988,311.100006,302.26001,306.109985,287988,306.109985
"X2016.05.20",306.109985,309.429993,305.640015,308.640015,133161,308.640015
"X2016.05.21",308.640015,310.880005,303.540009,304.790009,161548,304.790009
"X2016.05.22",304.790009,307.950012,304.170013,307.660004,291396,307.660004
"X2016.05.23",307.660004,309.98999,302.809998,304.869995,345984,304.869995
"X2016.05.24",304.869995,309.26001,303.910004,306.920013,277306,306.920013
"X2016.05.25",306.920013,310.549988,305.140015,310.029999,226055,310.029999
"X2016.05.26",310.029999,326.660004,308.959991,322.640015,259917,322.640015
"X2016.05.27",322.640015,366.76001,321.51001,357.929993,297341,357.929993
"X2016.05.28",357.929993,375.75,347.369995,357.48999,277007,357.48999
"X2016.05.29",357.48999,370.890015,353.829987,364.820007,245058,364.820007
"X2016.05.30",364.820007,373.26001,352.660004,366.660004,444077,366.660004
"X2016.05.31",366.660004,375.399994,363.109985,372.940002,327577,372.940002
"X2016.06.01",372.940002,375.679993,369.01001,374.220001,281780,374.220001
"X2016.06.02",374.220001,398.769989,372.200012,392.829987,329895,392.829987
"X2016.06.03",392.829987,406.940002,388.23999,394.130005,206358,394.130005
"X2016.06.04",394.130005,403.579987,393.730011,399.309998,163871,399.309998
"X2016.06.05",399.309998,408.119995,397.23999,405.589996,348257,405.589996
"X2016.06.06",405.589996,408.140015,388.079987,397.220001,328973,397.220001
"X2016.06.07",397.220001,402.269989,394.380005,402.269989,288896,402.269989
"X2016.06.08",402.269989,403.649994,396.690002,399.720001,237641,399.720001
"X2016.06.09",399.720001,410.709991,397.660004,407.049988,243575,407.049988
"X2016.06.10",407.049988,415.209991,406.269989,415.209991,156725,415.209991
"X2016.06.11",415.209991,481.920013,415.149994,474.51001,335870,474.51001
"X2016.06.12",474.51001,504.26001,468.399994,497.290009,571921,497.290009
"X2016.06.13",497.290009,497.660004,468.339996,488.940002,336756,488.940002
"X2016.06.14",488.940002,495.209991,473.299988,491.329987,314424,491.329987
"X2016.06.15",491.329987,549.77002,489.549988,536.77002,527028,536.77002
"X2016.06.16",536.77002,549.630005,479.829987,525.5,600694,525.5
"X2016.06.17",525.5,556.679993,485.399994,529.179993,332515,529.179993
"X2016.06.18",529.179993,541.820007,518.919983,530.409973,205299,530.409973
"X2016.06.19",530.409973,540.109985,492.119995,506.410004,368233,506.410004
"X2016.06.20",506.410004,506.209991,397.690002,458.75,479200,458.75
"X2016.06.21",458.75,485.290009,384.920013,405.029999,448908,405.029999
"X2016.06.22",405.029999,428.619995,372.23999,426.25,330136,426.25
"X2016.06.23",426.25,516.859985,414.320007,486.01001,461589,486.01001
"X2016.06.24",486.01001,515.359985,475.220001,482.529999,210680,482.529999
"X2016.06.25",482.529999,501.929993,455.369995,480.029999,162017,480.029999
"X2016.06.26",480.029999,502.220001,470.5,495.339996,231984,495.339996
"X2016.06.27",495.339996,501.890015,470.459991,488.890015,318064,488.890015
"X2016.06.28",488.890015,498.179993,470,480.809998,276258,480.809998
"X2016.06.29",480.809998,506.609985,470.399994,503.380005,324980,503.380005
"X2016.06.30",503.380005,518.330017,493.980011,510.220001,289040,510.220001
"X2016.07.01",510.220001,532.809998,508.73999,531.51001,255987,531.51001
"X2016.07.02",531.51001,561.030029,496.929993,511.040009,202711,511.040009
"X2016.07.03",511.040009,520.789978,498.73999,514.48999,319483,514.48999
"X2016.07.04",514.48999,538.570007,505.399994,520.219971,328836,520.219971
"X2016.07.05",520.219971,536.969971,518.130005,535.48999,286212,535.48999
"X2016.07.06",535.48999,541.5,477.459991,509.350006,288816,509.350006
"X2016.07.07",509.350006,522.809998,492.369995,516.609985,261431,516.609985
"X2016.07.08",516.609985,530.619995,494.519989,517.940002,222201,517.940002
"X2016.07.09",517.940002,513.400024,498.76001,509.779999,137587,509.779999
"X2016.07.10",509.779999,517.119995,500.859985,510.160004,253716,510.160004
"X2016.07.11",510.160004,518.530029,497.790009,515.97998,241061,515.97998
"X2016.07.12",515.97998,523.099976,505.040009,517.039978,258885,517.039978
"X2016.07.13",517.039978,517.619995,499.720001,512.070007,315095,512.070007
"X2016.07.14",512.070007,515.98999,496.820007,515.22998,241396,515.22998
"X2016.07.15",515.22998,517.440002,504.049988,511.720001,130636,511.720001
"X2016.07.16",511.720001,529.650024,503.839996,523.890015,122644,523.890015
"X2016.07.17",523.890015,524.669983,510.140015,517.419983,260645,517.419983
"X2016.07.18",517.419983,521.52002,508.899994,516.570007,240883,516.570007
"X2016.07.19",516.570007,518.940002,509.959991,514.619995,278460,514.619995
"X2016.07.20",514.619995,519.619995,505.070007,512.559998,233502,512.559998
"X2016.07.21",512.559998,514.98999,496.940002,504.820007,294566,504.820007
"X2016.07.22",504.820007,515.469971,497.420013,510.48999,177591,510.48999
"X2016.07.23",510.48999,515.98999,500.48999,512.469971,130310,512.469971
"X2016.07.24",512.469971,513.26001,496.369995,504.369995,283148,504.369995
"X2016.07.25",504.369995,523.679993,492.299988,505.230011,316177,505.230011
"X2016.07.26",505.230011,507.019989,492.450012,502.230011,360665,502.230011
"X2016.07.27",502.230011,510.109985,493.339996,508.079987,280385,508.079987
"X2016.07.28",508.079987,509.019989,494.850006,504.529999,261522,504.529999
"X2016.07.29",504.529999,503.700012,494.519989,501.459991,161754,501.459991
"X2016.07.30",501.459991,505.809998,477.25,477.700012,180967,477.700012
"X2016.07.31",477.700012,490.100006,455.179993,464.320007,315997,464.320007
"X2016.08.01",464.320007,487.209991,385.779999,397.869995,441803,397.869995
"X2016.08.02",397.869995,451.100006,388.420013,437.98999,410908,437.98999
"X2016.08.03",437.98999,465.660004,427.720001,450.700012,280664,450.700012
"X2016.08.04",450.700012,466.869995,438.320007,447.119995,251018,447.119995
"X2016.08.05",447.119995,461.179993,441.230011,460.970001,130128,460.970001
"X2016.08.06",460.970001,465.470001,448.790009,460.01001,147723,460.01001
"X2016.08.07",460.01001,463.850006,452.329987,461.019989,278476,461.019989
"X2016.08.08",461.019989,464.950012,448.019989,459.619995,272851,459.619995
"X2016.08.09",459.619995,467.779999,451.25,459.950012,275283,459.950012
"X2016.08.10",459.950012,466.940002,452.589996,459.730011,275179,459.730011
"X2016.08.11",459.730011,465.790009,453.540009,461.290009,233269,461.290009
"X2016.08.12",461.290009,461.660004,456.049988,457.850006,176339,457.850006
"X2016.08.13",457.850006,459.410004,439.880005,447.630005,159227,447.630005
"X2016.08.14",447.630005,459.910004,410.980011,439.089996,341772,439.089996
"X2016.08.15",439.089996,449.720001,432.619995,448.399994,260860,448.399994
"X2016.08.16",448.399994,449.200012,438.079987,442.25,268685,442.25
"X2016.08.17",442.25,443.98999,435.920013,439.130005,209635,439.130005
"X2016.08.18",439.130005,441.350006,437.589996,441.320007,199742,441.320007
"X2016.08.19",441.320007,447.790009,440.040009,447.339996,175340,447.339996
"X2016.08.20",447.339996,449.390015,443.190002,447.299988,126870,447.299988
"X2016.08.21",447.299988,450.040009,441.73999,448.769989,341679,448.769989
"X2016.08.22",448.769989,449.350006,440.450012,443.899994,291938,443.899994
"X2016.08.23",443.899994,445.040009,435.51001,440.720001,264477,440.720001
"X2016.08.24",440.720001,442,432.190002,440.119995,238022,440.119995
"X2016.08.25",440.119995,442.980011,433.480011,441.690002,236530,441.690002
"X2016.08.26",441.690002,442.640015,434.179993,437.640015,115157,437.640015
"X2016.08.27",437.640015,442.049988,434.140015,440.160004,146746,440.160004
"X2016.08.28",440.160004,447.01001,435.670013,442.76001,154883,442.76001
"X2016.08.29",442.76001,444.619995,436.410004,442.230011,287485,442.230011
"X2016.08.30",442.230011,445.450012,433.670013,438.339996,263113,438.339996
"X2016.08.31",438.339996,450.059998,429.820007,432.76001,269530,432.76001
"X2016.09.01",432.76001,437.820007,430.98999,437.429993,208476,437.429993
"X2016.09.02",437.429993,455.100006,434.700012,455.070007,120821,455.070007
"X2016.09.03",455.070007,468.890015,452.709991,464.049988,127127,464.049988
"X2016.09.04",464.049988,465.320007,450.790009,458.440002,166534,458.440002
"X2016.09.05",458.440002,469.709991,453.299988,459.459991,228640,459.459991
"X2016.09.06",459.459991,465.950012,451.920013,464.209991,199069,464.209991
"X2016.09.07",464.209991,497.829987,457.700012,475.940002,310115,475.940002
"X2016.09.08",475.940002,482.01001,467.850006,477.640015,257304,477.640015
"X2016.09.09",477.640015,478.649994,472.290009,476.5,134710,476.5
"X2016.09.10",476.5,480.459991,454.299988,462.809998,103909,462.809998
"X2016.09.11",462.809998,474.119995,454.369995,460.679993,257068,460.679993
"X2016.09.12",460.679993,466.170013,458.410004,464.390015,270298,464.390015
"X2016.09.13",464.390015,469.630005,461.600006,463.029999,281611,463.029999
"X2016.09.14",463.029999,465.450012,457.119995,458.959991,240144,458.959991
"X2016.09.15",458.959991,467.859985,450.440002,459.230011,230556,459.230011
"X2016.09.16",459.230011,470.920013,460.049988,469.320007,127173,469.320007
"X2016.09.17",469.320007,473.23999,462.690002,470.51001,136650,470.51001
"X2016.09.18",470.51001,476.100006,464.130005,467.390015,275520,467.390015
"X2016.09.19",467.390015,490.790009,462.910004,470.980011,294025,470.980011
"X2016.09.20",470.980011,476.859985,457.540009,461.459991,322600,461.459991
"X2016.09.21",461.459991,464.309998,452.649994,460.890015,240598,460.890015
"X2016.09.22",460.890015,468.839996,457.98999,468.220001,204084,468.220001
"X2016.09.23",468.220001,471.929993,465.01001,468.700012,143056,468.700012
"X2016.09.24",468.700012,469.859985,461.480011,467.160004,145474,467.160004
"X2016.09.25",467.160004,472.959991,460.25,470.380005,302199,470.380005
"X2016.09.26",470.380005,471.660004,461.839996,468.269989,315036,468.269989
"X2016.09.27",468.269989,469.549988,460.859985,468.160004,323613,468.160004
"X2016.09.28",468.160004,471.269989,463.660004,469.420013,300086,469.420013
"X2016.09.29",469.420013,474.290009,466.640015,471.329987,292002,471.329987
"X2016.09.30",471.329987,479.059998,468.559998,476.820007,190402,476.820007
"X2016.10.01",476.820007,478.049988,471.98999,475.559998,158525,475.559998
"X2016.10.02",475.559998,480.320007,470.140015,479.929993,291964,479.929993
"X2016.10.03",479.929993,489.890015,474.029999,482.540009,266825,482.540009
"X2016.10.04",482.540009,489.420013,479.799988,483.790009,294368,483.790009
"X2016.10.05",483.790009,492.850006,436.779999,485.869995,318561,485.869995
"X2016.10.06",485.869995,505.859985,481.76001,500.269989,353557,500.269989
"X2016.10.07",500.269989,505.140015,496.380005,497.920013,132308,497.920013
"X2016.10.08",497.920013,502.75,497.359985,500.709991,152910,500.709991
"X2016.10.09",500.709991,502.549988,494.200012,501.359985,320451,501.359985
"X2016.10.10",501.359985,531.190002,500.940002,531.070007,370683,531.070007
"X2016.10.11",531.070007,531.390015,513.640015,523.320007,300295,523.320007
"X2016.10.12",523.320007,527.01001,516.309998,523.049988,284474,523.049988
"X2016.10.13",523.049988,537.02002,508.779999,524.73999,277131,524.73999
"X2016.10.14",524.73999,529.75,525.099976,526.830017,116274,526.830017
"X2016.10.15",526.830017,532.429993,526.01001,530.97998,127829,530.97998
"X2016.10.16",530.97998,532.460022,524.349976,527.409973,325753,527.409973
"X2016.10.17",527.409973,530.349976,512.25,518.390015,351279,518.390015
"X2016.10.18",518.390015,523.369995,506.459991,517.02002,231760,517.02002
"X2016.10.19",517.02002,524.380005,509.920013,517.950012,305472,517.950012
"X2016.10.20",517.950012,525.289978,516.469971,519.570007,196467,519.570007
"X2016.10.21",519.570007,540.469971,518.909973,538.330017,151575,538.330017
"X2016.10.22",538.330017,544.450012,531.109985,537.830017,211910,537.830017
"X2016.10.23",537.830017,544.909973,532.109985,535.140015,275146,535.140015
"X2016.10.24",535.140015,569.580017,534.599976,543.900024,305877,543.900024
"X2016.10.25",543.900024,559.799988,534.570007,554.669983,282670,554.669983
"X2016.10.26",554.669983,569.73999,554.26001,567.780029,323692,567.780029
"X2016.10.27",567.780029,576.080017,563.340027,570.460022,379257,570.460022
"X2016.10.28",570.460022,608.960022,569.880005,595.140015,228808,595.140015
"X2016.10.29",595.140015,604.659973,570.780029,579.559998,199383,579.559998
"X2016.10.31",579.559998,602.200012,566.97998,579.580017,367795,579.580017
"X2016.11.01",579.580017,606.969971,574.5,601.059998,346506,601.059998
"X2016.11.02",601.059998,603.97998,590.799988,603.97998,293453,603.97998
"X2016.11.03",603.97998,611.320007,534.099976,552.049988,460677,552.049988
"X2016.11.04",552.049988,608.47998,537.190002,568.710022,379826,568.710022
"X2016.11.05",568.710022,572.5,562.780029,569.219971,164011,569.219971
"X2016.11.06",569.219971,584.320007,560.890015,576.799988,124533,576.799988
"X2016.11.07",576.799988,580.380005,557.619995,573.780029,349136,573.780029
"X2016.11.08",573.780029,611.359985,559.049988,585.039978,387810,585.039978
"X2016.11.09",585.039978,604.090027,576.77002,583.52002,318221,583.52002
"X2016.11.10",583.52002,585.929993,568.539978,579.02002,238676,579.02002
"X2016.11.11",579.02002,582.27002,568.429993,578.27002,215527,578.27002
"X2016.11.12",578.27002,579.940002,559.210022,562.22998,150175,562.22998
"X2016.11.13",562.22998,564.049988,545.320007,563.320007,205713,563.320007
"X2016.11.14",563.320007,570.789978,557.340027,569.590027,321635,569.590027
"X2016.11.15",569.590027,589.869995,565.030029,579.039978,306387,579.039978
"X2016.11.16",579.039978,606,570.23999,596.909973,356575,596.909973
"X2016.11.17",596.909973,612.830017,591.349976,603.289978,241942,603.289978
"X2016.11.18",603.289978,617.039978,595.01001,614.26001,288450,614.26001
"X2016.11.19",614.26001,619.109985,603.289978,618.02002,167568,618.02002
"X2016.11.20",618.02002,620.390015,584.72998,601.169983,166533,601.169983
"X2016.11.21",601.169983,607.809998,586.22998,597.460022,355211,597.460022
"X2016.11.22",597.460022,622.02002,575.710022,617.75,299084,617.75
"X2016.11.23",617.75,616.059998,589.830017,606.75,346702,606.75
"X2016.11.24",606.75,609.390015,583.01001,601.049988,358390,601.049988
"X2016.11.25",601.049988,604.940002,588.25,602.440002,338618,602.440002
"X2016.11.26",602.440002,605.669983,588.590027,597.309998,208431,597.309998
"X2016.11.27",597.309998,600.48999,588.169983,592.869995,161086,592.869995
"X2016.11.28",592.869995,613.190002,584.140015,606.109985,434571,606.109985
"X2016.11.29",606.109985,607.289978,579.590027,590.219971,458113,590.219971
"X2016.11.30",590.219971,601.98999,585.76001,597.580017,302142,597.580017
"X2016.12.01",597.580017,604.590027,590.919983,602.219971,314599,602.219971
"X2016.12.02",602.219971,626.5,599.97998,611.47998,266647,611.47998
"X2016.12.03",611.47998,615.580017,600.289978,607.330017,186425,607.330017
"X2016.12.04",607.330017,613.719971,600.97998,609.159973,184826,609.159973
"X2016.12.05",609.159973,615.859985,591.960022,597.330017,450728,597.330017
"X2016.12.06",597.330017,623.570007,590.47998,621.130005,348302,621.130005
"X2016.12.07",621.130005,616.070007,604.289978,613.030029,300860,613.030029
"X2016.12.08",613.030029,625.039978,606.530029,619.97998,442760,619.97998
"X2016.12.09",619.97998,620.599976,610.27002,618.280029,322801,618.280029
"X2016.12.10",618.280029,624.02002,617.330017,621.049988,243045,621.049988
"X2016.12.11",621.049988,621.919983,613.320007,616,178478,616
"X2016.12.12",616,626.52002,614.599976,619.409973,338869,619.409973
"X2016.12.13",619.409973,628.849976,616.359985,620.789978,374428,620.789978
"X2016.12.14",620.789978,622.940002,614.909973,619.429993,271072,619.429993
"X2016.12.15",619.429993,631.72998,617.619995,630.140015,360981,630.140015
"X2016.12.16",630.140015,634.219971,625.380005,633.109985,363992,633.109985
"X2016.12.17",633.109985,641.950012,628.919983,639.590027,238226,639.590027
"X2016.12.18",639.590027,642.080017,631.25,637.320007,138521,637.320007
"X2016.12.19",637.320007,645.219971,632.580017,641.289978,412972,641.289978
"X2016.12.20",641.289978,648.090027,640.450012,648.090027,319385,648.090027
"X2016.12.21",648.090027,677.51001,647.119995,672,402717,672
"X2016.12.22",672,717.789978,670.849976,703.919983,441048,703.919983
"X2016.12.23",703.919983,752.97998,702.01001,752.130005,476238,752.130005
"X2016.12.24",752.130005,759.049988,719.099976,729.690002,266469,729.690002
"X2016.12.25",729.690002,739.530029,690.099976,739.419983,151702,739.419983
"X2016.12.26",739.419983,757.73999,722.76001,739.130005,211579,739.130005
"X2016.12.27",739.130005,798.640015,732.119995,760.190002,353936,760.190002
"X2016.12.28",760.190002,799.330017,757.159973,799.330017,500766,799.330017
"X2016.12.29",799.330017,803.219971,770.929993,794.909973,437496,794.909973
"X2016.12.30",794.909973,803.77002,751.150024,787.349976,367431,787.349976
"X2016.12.31",787.349976,792.609985,767.219971,790.059998,206075,790.059998
"X2017.01.01",790.059998,815.820007,783.299988,809.880005,160765,809.880005
"X2017.01.02",809.880005,848.070007,800.640015,830.280029,391059,830.280029
"X2017.01.03",830.280029,846.190002,820.330017,843.48999,500256,843.48999
"X2017.01.04",843.48999,936,834.640015,914.429993,780026,914.429993
"X2017.01.05",914.429993,949.98999,720.52002,812.02002,966664,812.02002
"X2017.01.06",812.02002,844.909973,710.380005,732.059998,643628,732.059998
"X2017.01.07",732.059998,744.869995,672.700012,739.659973,509609,739.659973
"X2017.01.08",739.659973,776,733.619995,748.369995,318914,748.369995
"X2017.01.09",748.369995,754.75,726.460022,749.049988,441318,749.049988
"X2017.01.10",749.049988,759.039978,741.940002,750.809998,390545,750.809998
"X2017.01.11",750.809998,761.789978,633.340027,655.359985,771272,655.359985
"X2017.01.12",655.359985,695.070007,608.47998,685.580017,669354,685.580017
"X2017.01.13",685.580017,690.809998,644.789978,683.650024,401018,683.650024
"X2017.01.14",683.650024,699.830017,675.200012,684.48999,282616,684.48999
"X2017.01.15",684.48999,692.130005,673.539978,688.280029,309017,688.280029
"X2017.01.16",688.280029,709.27002,684.799988,703.820007,466821,703.820007
"X2017.01.17",703.820007,748.690002,693.919983,735.429993,623065,735.429993
"X2017.01.18",735.429993,742.299988,698.900024,717.299988,398221,717.299988
"X2017.01.19",717.299988,740.809998,716.76001,732.5,393345,732.5
"X2017.01.20",732.5,737.859985,721.140015,729.080017,349392,729.080017
"X2017.01.21",729.080017,754.159973,723.080017,748.630005,270416,748.630005
"X2017.01.22",748.630005,764.52002,731.390015,748.679993,273527,748.679993
"X2017.01.23",748.679993,755.919983,737.25,740.650024,353511,740.650024
"X2017.01.24",740.650024,749.659973,714.919983,717.539978,419660,717.539978
"X2017.01.25",717.539978,725.900024,707.679993,711.77002,382153,711.77002
"X2017.01.26",711.77002,738.869995,708.97998,732.630005,412778,732.630005
"X2017.01.27",732.630005,742.599976,725.309998,738.02002,336261,738.02002
"X2017.01.28",738.02002,740.690002,732.880005,738.859985,273461,738.859985
"X2017.01.29",738.859985,739.950012,727.940002,732.190002,223405,732.190002
"X2017.01.30",732.190002,742.969971,728.27002,742.780029,419358,742.780029
"X2017.01.31",742.780029,780.059998,739.169983,773.26001,514111,773.26001
"X2017.02.01",773.26001,784.98999,767.98999,784.059998,594147,784.059998
"X2017.02.02",784.059998,817.51001,773.22998,815.969971,488856,815.969971
"X2017.02.03",815.969971,823.849976,791.419983,815,471724,815
"X2017.02.04",815,835.97998,805.75,830.130005,305514,830.130005
"X2017.02.05",830.130005,832.849976,803.409973,814.359985,247085,814.359985
"X2017.02.06",814.359985,828.76001,812.700012,826.840027,432392,826.840027
"X2017.02.07",826.840027,853.710022,819.789978,846.119995,565319,846.119995
"X2017.02.08",846.119995,856.640015,816.119995,844.76001,528140,844.76001
"X2017.02.09",844.76001,858.51001,750.01001,797.77002,644821,797.77002
"X2017.02.10",797.77002,810.960022,773.200012,806.48999,461814,806.48999
"X2017.02.11",806.48999,822.710022,801.919983,818.280029,275872,818.280029
"X2017.02.12",818.280029,819.330017,801.840027,811.76001,238511,811.76001
"X2017.02.13",811.76001,816.960022,790.219971,802.77002,397185,802.77002
"X2017.02.14",802.77002,818.409973,793.409973,811.630005,371960,811.630005
"X2017.02.15",811.630005,819.549988,805.650024,815.409973,240153,815.409973
"X2017.02.16",815.409973,838.450012,813.530029,833.799988,165414,833.799988
"X2017.02.17",833.799988,858.409973,828.950012,854.570007,249405,854.570007
"X2017.02.18",854.570007,867.650024,849.950012,856.719971,177216,856.719971
"X2017.02.19",856.719971,861.26001,845.659973,854.559998,160639,854.559998
"X2017.02.20",854.559998,879.090027,843.919983,876.580017,232038,876.580017
"X2017.02.21",876.580017,920.840027,853.599976,918.450012,346338,918.450012
"X2017.02.22",918.450012,922.210022,888.929993,910.049988,251863,910.049988
"X2017.02.23",910.049988,958.859985,907.590027,947.130005,332915,947.130005
"X2017.02.24",947.130005,974.619995,886.76001,957.450012,342459,957.450012
"X2017.02.25",957.450012,965.409973,902.77002,933.159973,247682,933.159973
"X2017.02.26",933.159973,954.880005,913.119995,950.719971,163458,950.719971
"X2017.02.27",950.719971,967.880005,944.869995,960.380005,265827,960.380005
"X2017.02.28",960.380005,974.340027,947.830017,968.119995,222348,968.119995
"X2017.03.01",968.119995,1139.51001,960.289978,1001.25,293340,1001.25
"X2017.03.02",1001.25,1056.890015,982.099976,1028.73999,332046,1028.73999
"X2017.03.03",1028.73999,1068.579956,1014.919983,1046.719971,400801,1046.719971
"X2017.03.04",1046.719971,1059.209961,1010.340027,1033.550049,265563,1033.550049
"X2017.03.05",1033.550049,1042.719971,995.73999,1034.5,181632,1034.5
"X2017.03.06",1034.5,1065.310059,1019.099976,1055.089966,316987,1055.089966
"X2017.03.07",1055.089966,1054.859985,976.869995,1018.440002,531474,1018.440002
"X2017.03.08",1018.440002,1027.48999,928.330017,948.559998,419345,948.559998
"X2017.03.09",948.559998,1001.969971,934.679993,986.289978,433036,986.289978
"X2017.03.10",986.289978,1111.97998,133.029999,915.119995,582551,915.119995
"X2017.03.11",915.119995,1015.169983,912.25,979.549988,296785,979.549988
"X2017.03.12",979.549988,1024.449951,971.609985,1018.419983,240604,1018.419983
"X2017.03.13",1018.419983,1047.800049,985.400024,1020.320007,349583,1020.320007
"X2017.03.14",1020.320007,1045.390015,1006.390015,1030.060059,316867,1030.060059
"X2017.03.15",1030.060059,1035.880005,1014.299988,1031.530029,237983,1031.530029
"X2017.03.16",1031.530029,1039.23999,903.719971,953.059998,755455,953.059998
"X2017.03.17",953.059998,983.22998,855.650024,866.390015,552845,866.390015
"X2017.03.18",866.390015,891.559998,751.969971,784.570007,607905,784.570007
"X2017.03.19",784.570007,862.840027,776.789978,823.599976,365277,823.599976
"X2017.03.20",823.599976,861.200012,806.76001,843.159973,299162,843.159973
"X2017.03.21",843.159973,901.97998,844.97998,895.210022,357405,895.210022
"X2017.03.22",895.210022,897.469971,791.580017,833.929993,363233,833.929993
"X2017.03.23",833.929993,848.789978,811.01001,821.400024,206638,821.400024
"X2017.03.24",821.400024,826,739.039978,751.27002,493801,751.27002
"X2017.03.25",751.27002,785.070007,706.369995,776.280029,371553,776.280029
"X2017.03.26",776.280029,813.390015,761.940002,777.599976,238048,777.599976
"X2017.03.26.1",777.599976,838.950012,768.210022,831.22998,342431,831.22998
"X2017.03.27",831.22998,852.049988,813.23999,842.609985,344396,842.609985
"X2017.03.28",842.609985,853.26001,811.299988,836.049988,333785,836.049988
