,X1,X2,X3,X4,X5,X6
846,Tuesday 28 February 2017,XAU/GBP,1006.73803,XAU GBP rate for Tuesday 28 February 2017,NA,NA
847,Monday 27 February 2017,XAU/GBP,1007.73019,XAU GBP rate for Monday 27 February 2017,NA,NA
848,Sunday 26 February 2017,XAU/GBP,1012.90726,XAU GBP rate for Sunday 26 February 2017,NA,NA
849,Saturday 25 February 2017,XAU/GBP,1009.25216,XAU GBP rate for Saturday 25 February 2017,NA,NA
850,Friday 24 February 2017,XAU/GBP,1009.25216,XAU GBP rate for Friday 24 February 2017,NA,NA
851,Thursday 23 February 2017,XAU/GBP,995.10544,XAU GBP rate for Thursday 23 February 2017,NA,NA
852,Wednesday 22 February 2017,XAU/GBP,993.28676,XAU GBP rate for Wednesday 22 February 2017,NA,NA
853,Tuesday 21 February 2017,XAU/GBP,989.09283,XAU GBP rate for Tuesday 21 February 2017,NA,NA
854,Monday 20 February 2017,XAU/GBP,991.87816,XAU GBP rate for Monday 20 February 2017,NA,NA
855,Sunday 19 February 2017,XAU/GBP,994.77381,XAU GBP rate for Sunday 19 February 2017,NA,NA
856,Saturday 18 February 2017,XAU/GBP,994.54987,XAU GBP rate for Saturday 18 February 2017,NA,NA
857,Friday 17 February 2017,XAU/GBP,994.54987,XAU GBP rate for Friday 17 February 2017,NA,NA
858,Thursday 16 February 2017,XAU/GBP,991.93865,XAU GBP rate for Thursday 16 February 2017,NA,NA
859,Wednesday 15 February 2017,XAU/GBP,989.07904,XAU GBP rate for Wednesday 15 February 2017,NA,NA
860,Tuesday 14 February 2017,XAU/GBP,985.2118,XAU GBP rate for Tuesday 14 February 2017,NA,NA
861,Monday 13 February 2017,XAU/GBP,979.28978,XAU GBP rate for Monday 13 February 2017,NA,NA
862,Sunday 12 February 2017,XAU/GBP,985.74633,XAU GBP rate for Sunday 12 February 2017,NA,NA
863,Saturday 11 February 2017,XAU/GBP,987.84829,XAU GBP rate for Saturday 11 February 2017,NA,NA
864,Friday 10 February 2017,XAU/GBP,987.84829,XAU GBP rate for Friday 10 February 2017,NA,NA
865,Thursday  9 February 2017,XAU/GBP,981.59436,XAU GBP rate for Thursday  9 February 2017,NA,NA
866,Wednesday  8 February 2017,XAU/GBP,990.09083,XAU GBP rate for Wednesday  8 February 2017,NA,NA
867,Tuesday  7 February 2017,XAU/GBP,985.9794,XAU GBP rate for Tuesday  7 February 2017,NA,NA
868,Monday  6 February 2017,XAU/GBP,989.36499,XAU GBP rate for Monday  6 February 2017,NA,NA
869,Sunday  5 February 2017,XAU/GBP,978.17066,XAU GBP rate for Sunday  5 February 2017,NA,NA
870,Saturday  4 February 2017,XAU/GBP,977.3186,XAU GBP rate for Saturday  4 February 2017,NA,NA
871,Friday  3 February 2017,XAU/GBP,977.3186,XAU GBP rate for Friday  3 February 2017,NA,NA
872,Thursday  2 February 2017,XAU/GBP,970.45702,XAU GBP rate for Thursday  2 February 2017,NA,NA
873,Wednesday  1 February 2017,XAU/GBP,955.6873,XAU GBP rate for Wednesday  1 February 2017,NA,NA
874,Tuesday 31 January 2017,XAU/GBP,962.58263,XAU GBP rate for Tuesday 31 January 2017,NA,NA
875,Monday 30 January 2017,XAU/GBP,957.39175,XAU GBP rate for Monday 30 January 2017,NA,NA
876,Sunday 29 January 2017,XAU/GBP,948.07396,XAU GBP rate for Sunday 29 January 2017,NA,NA
877,Saturday 28 January 2017,XAU/GBP,949.34611,XAU GBP rate for Saturday 28 January 2017,NA,NA
878,Friday 27 January 2017,XAU/GBP,949.34611,XAU GBP rate for Friday 27 January 2017,NA,NA
879,Thursday 26 January 2017,XAU/GBP,943.50296,XAU GBP rate for Thursday 26 January 2017,NA,NA
880,Wednesday 25 January 2017,XAU/GBP,950.56828,XAU GBP rate for Wednesday 25 January 2017,NA,NA
881,Tuesday 24 January 2017,XAU/GBP,965.02637,XAU GBP rate for Tuesday 24 January 2017,NA,NA
882,Monday 23 January 2017,XAU/GBP,972.78066,XAU GBP rate for Monday 23 January 2017,NA,NA
883,Sunday 22 January 2017,XAU/GBP,981.36613,XAU GBP rate for Sunday 22 January 2017,NA,NA
884,Saturday 21 January 2017,XAU/GBP,978.10452,XAU GBP rate for Saturday 21 January 2017,NA,NA
885,Friday 20 January 2017,XAU/GBP,978.10452,XAU GBP rate for Friday 20 January 2017,NA,NA
886,Thursday 19 January 2017,XAU/GBP,975.5718,XAU GBP rate for Thursday 19 January 2017,NA,NA
887,Wednesday 18 January 2017,XAU/GBP,981.21187,XAU GBP rate for Wednesday 18 January 2017,NA,NA
888,Tuesday 17 January 2017,XAU/GBP,980.98875,XAU GBP rate for Tuesday 17 January 2017,NA,NA
889,Monday 16 January 2017,XAU/GBP,999.38954,XAU GBP rate for Monday 16 January 2017,NA,NA
890,Sunday 15 January 2017,XAU/GBP,999.80893,XAU GBP rate for Sunday 15 January 2017,NA,NA
891,Saturday 14 January 2017,XAU/GBP,982.52062,XAU GBP rate for Saturday 14 January 2017,NA,NA
892,Friday 13 January 2017,XAU/GBP,982.52062,XAU GBP rate for Friday 13 January 2017,NA,NA
893,Thursday 12 January 2017,XAU/GBP,983.32162,XAU GBP rate for Thursday 12 January 2017,NA,NA
894,Wednesday 11 January 2017,XAU/GBP,977.5499,XAU GBP rate for Wednesday 11 January 2017,NA,NA
895,Tuesday 10 January 2017,XAU/GBP,974.40478,XAU GBP rate for Tuesday 10 January 2017,NA,NA
896,Monday  9 January 2017,XAU/GBP,971.71288,XAU GBP rate for Monday  9 January 2017,NA,NA
897,Sunday  8 January 2017,XAU/GBP,957.80508,XAU GBP rate for Sunday  8 January 2017,NA,NA
898,Saturday  7 January 2017,XAU/GBP,954.80688,XAU GBP rate for Saturday  7 January 2017,NA,NA
899,Friday  6 January 2017,XAU/GBP,954.80688,XAU GBP rate for Friday  6 January 2017,NA,NA
900,Thursday  5 January 2017,XAU/GBP,950.73039,XAU GBP rate for Thursday  5 January 2017,NA,NA
901,Wednesday  4 January 2017,XAU/GBP,946.08585,XAU GBP rate for Wednesday  4 January 2017,NA,NA
902,Tuesday  3 January 2017,XAU/GBP,945.14954,XAU GBP rate for Tuesday  3 January 2017,NA,NA
903,Monday  2 January 2017,XAU/GBP,936.65263,XAU GBP rate for Monday  2 January 2017,NA,NA
904,Sunday  1 January 2017,XAU/GBP,931.49509,XAU GBP rate for Sunday  1 January 2017,NA,NA
905,Saturday 31 December 2016,XAU/GBP,931.49509,XAU GBP rate for Saturday 31 December 2016,NA,NA
906,Friday 30 December 2016,XAU/GBP,931.49509,XAU GBP rate for Friday 30 December 2016,NA,NA
907,Thursday 29 December 2016,XAU/GBP,944.75383,XAU GBP rate for Thursday 29 December 2016,NA,NA
908,Wednesday 28 December 2016,XAU/GBP,934.85411,XAU GBP rate for Wednesday 28 December 2016,NA,NA
909,Tuesday 27 December 2016,XAU/GBP,928.34942,XAU GBP rate for Tuesday 27 December 2016,NA,NA
910,Monday 26 December 2016,XAU/GBP,923.39684,XAU GBP rate for Monday 26 December 2016,NA,NA
911,Sunday 25 December 2016,XAU/GBP,921.77666,XAU GBP rate for Sunday 25 December 2016,NA,NA
912,Saturday 24 December 2016,XAU/GBP,922.77524,XAU GBP rate for Saturday 24 December 2016,NA,NA
913,Friday 23 December 2016,XAU/GBP,922.77524,XAU GBP rate for Friday 23 December 2016,NA,NA
914,Thursday 22 December 2016,XAU/GBP,918.99846,XAU GBP rate for Thursday 22 December 2016,NA,NA
915,Wednesday 21 December 2016,XAU/GBP,915.6153,XAU GBP rate for Wednesday 21 December 2016,NA,NA
916,Tuesday 20 December 2016,XAU/GBP,915.64492,XAU GBP rate for Tuesday 20 December 2016,NA,NA
917,Monday 19 December 2016,XAU/GBP,919.10928,XAU GBP rate for Monday 19 December 2016,NA,NA
918,Sunday 18 December 2016,XAU/GBP,909.53164,XAU GBP rate for Sunday 18 December 2016,NA,NA
919,Saturday 17 December 2016,XAU/GBP,908.19973,XAU GBP rate for Saturday 17 December 2016,NA,NA
920,Friday 16 December 2016,XAU/GBP,908.19973,XAU GBP rate for Friday 16 December 2016,NA,NA
921,Thursday 15 December 2016,XAU/GBP,908.22328,XAU GBP rate for Thursday 15 December 2016,NA,NA
922,Wednesday 14 December 2016,XAU/GBP,911.71063,XAU GBP rate for Wednesday 14 December 2016,NA,NA
923,Tuesday 13 December 2016,XAU/GBP,915.2272,XAU GBP rate for Tuesday 13 December 2016,NA,NA
924,Monday 12 December 2016,XAU/GBP,917.61634,XAU GBP rate for Monday 12 December 2016,NA,NA
925,Sunday 11 December 2016,XAU/GBP,920.02017,XAU GBP rate for Sunday 11 December 2016,NA,NA
926,Saturday 10 December 2016,XAU/GBP,922.96184,XAU GBP rate for Saturday 10 December 2016,NA,NA
927,Friday  9 December 2016,XAU/GBP,922.96184,XAU GBP rate for Friday  9 December 2016,NA,NA
928,Thursday  8 December 2016,XAU/GBP,930.36996,XAU GBP rate for Thursday  8 December 2016,NA,NA
929,Wednesday  7 December 2016,XAU/GBP,930.52316,XAU GBP rate for Wednesday  7 December 2016,NA,NA
930,Tuesday  6 December 2016,XAU/GBP,923.04657,XAU GBP rate for Tuesday  6 December 2016,NA,NA
931,Monday  5 December 2016,XAU/GBP,919.72607,XAU GBP rate for Monday  5 December 2016,NA,NA
932,Sunday  4 December 2016,XAU/GBP,931.65601,XAU GBP rate for Sunday  4 December 2016,NA,NA
933,Saturday  3 December 2016,XAU/GBP,924.69655,XAU GBP rate for Saturday  3 December 2016,NA,NA
934,Friday  2 December 2016,XAU/GBP,924.69655,XAU GBP rate for Friday  2 December 2016,NA,NA
935,Thursday  1 December 2016,XAU/GBP,932.1799,XAU GBP rate for Thursday  1 December 2016,NA,NA
936,Wednesday 30 November 2016,XAU/GBP,936.97931,XAU GBP rate for Wednesday 30 November 2016,NA,NA
937,Tuesday 29 November 2016,XAU/GBP,951.96903,XAU GBP rate for Tuesday 29 November 2016,NA,NA
938,Monday 28 November 2016,XAU/GBP,962.77134,XAU GBP rate for Monday 28 November 2016,NA,NA
939,Sunday 27 November 2016,XAU/GBP,950.95372,XAU GBP rate for Sunday 27 November 2016,NA,NA
940,Saturday 26 November 2016,XAU/GBP,949.19649,XAU GBP rate for Saturday 26 November 2016,NA,NA
941,Friday 25 November 2016,XAU/GBP,949.19649,XAU GBP rate for Friday 25 November 2016,NA,NA
942,Thursday 24 November 2016,XAU/GBP,952.72992,XAU GBP rate for Thursday 24 November 2016,NA,NA
943,Wednesday 23 November 2016,XAU/GBP,957.40375,XAU GBP rate for Wednesday 23 November 2016,NA,NA
944,Tuesday 22 November 2016,XAU/GBP,976.34151,XAU GBP rate for Tuesday 22 November 2016,NA,NA
945,Monday 21 November 2016,XAU/GBP,973.56255,XAU GBP rate for Monday 21 November 2016,NA,NA
946,Sunday 20 November 2016,XAU/GBP,978.95604,XAU GBP rate for Sunday 20 November 2016,NA,NA
947,Saturday 19 November 2016,XAU/GBP,978.64498,XAU GBP rate for Saturday 19 November 2016,NA,NA
948,Friday 18 November 2016,XAU/GBP,978.64498,XAU GBP rate for Friday 18 November 2016,NA,NA
949,Thursday 17 November 2016,XAU/GBP,978.93651,XAU GBP rate for Thursday 17 November 2016,NA,NA
950,Wednesday 16 November 2016,XAU/GBP,986.35269,XAU GBP rate for Wednesday 16 November 2016,NA,NA
951,Tuesday 15 November 2016,XAU/GBP,985.23501,XAU GBP rate for Tuesday 15 November 2016,NA,NA
952,Monday 14 November 2016,XAU/GBP,977.73295,XAU GBP rate for Monday 14 November 2016,NA,NA
953,Sunday 13 November 2016,XAU/GBP,977.81957,XAU GBP rate for Sunday 13 November 2016,NA,NA
954,Saturday 12 November 2016,XAU/GBP,974.92087,XAU GBP rate for Saturday 12 November 2016,NA,NA
955,Friday 11 November 2016,XAU/GBP,974.92087,XAU GBP rate for Friday 11 November 2016,NA,NA
956,Thursday 10 November 2016,XAU/GBP,1004.81639,XAU GBP rate for Thursday 10 November 2016,NA,NA
957,Wednesday  9 November 2016,XAU/GBP,1027.77028,XAU GBP rate for Wednesday  9 November 2016,NA,NA
958,Tuesday  8 November 2016,XAU/GBP,1028.18283,XAU GBP rate for Tuesday  8 November 2016,NA,NA
959,Monday  7 November 2016,XAU/GBP,1034.47289,XAU GBP rate for Monday  7 November 2016,NA,NA
960,Sunday  6 November 2016,XAU/GBP,1032.53758,XAU GBP rate for Sunday  6 November 2016,NA,NA
961,Saturday  5 November 2016,XAU/GBP,1042.03573,XAU GBP rate for Saturday  5 November 2016,NA,NA
962,Friday  4 November 2016,XAU/GBP,1042.03573,XAU GBP rate for Friday  4 November 2016,NA,NA
963,Thursday  3 November 2016,XAU/GBP,1044.64501,XAU GBP rate for Thursday  3 November 2016,NA,NA
964,Wednesday  2 November 2016,XAU/GBP,1055.5034,XAU GBP rate for Wednesday  2 November 2016,NA,NA
965,Tuesday  1 November 2016,XAU/GBP,1052.34169,XAU GBP rate for Tuesday  1 November 2016,NA,NA
966,Monday 31 October 2016,XAU/GBP,1043.0554,XAU GBP rate for Monday 31 October 2016,NA,NA
967,Sunday 30 October 2016,XAU/GBP,1047.79421,XAU GBP rate for Sunday 30 October 2016,NA,NA
968,Saturday 29 October 2016,XAU/GBP,1047.00571,XAU GBP rate for Saturday 29 October 2016,NA,NA
969,Friday 28 October 2016,XAU/GBP,1047.00571,XAU GBP rate for Friday 28 October 2016,NA,NA
970,Thursday 27 October 2016,XAU/GBP,1043.43124,XAU GBP rate for Thursday 27 October 2016,NA,NA
971,Wednesday 26 October 2016,XAU/GBP,1034.72895,XAU GBP rate for Wednesday 26 October 2016,NA,NA
972,Tuesday 25 October 2016,XAU/GBP,1046.20557,XAU GBP rate for Tuesday 25 October 2016,NA,NA
973,Monday 24 October 2016,XAU/GBP,1034.57854,XAU GBP rate for Monday 24 October 2016,NA,NA
974,Sunday 23 October 2016,XAU/GBP,1036.23292,XAU GBP rate for Sunday 23 October 2016,NA,NA
975,Saturday 22 October 2016,XAU/GBP,1034.77263,XAU GBP rate for Saturday 22 October 2016,NA,NA
976,Friday 21 October 2016,XAU/GBP,1034.77263,XAU GBP rate for Friday 21 October 2016,NA,NA
977,Thursday 20 October 2016,XAU/GBP,1033.26057,XAU GBP rate for Thursday 20 October 2016,NA,NA
978,Wednesday 19 October 2016,XAU/GBP,1033.80377,XAU GBP rate for Wednesday 19 October 2016,NA,NA
979,Tuesday 18 October 2016,XAU/GBP,1026.53576,XAU GBP rate for Tuesday 18 October 2016,NA,NA
980,Monday 17 October 2016,XAU/GBP,1030.14665,XAU GBP rate for Monday 17 October 2016,NA,NA
981,Sunday 16 October 2016,XAU/GBP,1029.41406,XAU GBP rate for Sunday 16 October 2016,NA,NA
982,Saturday 15 October 2016,XAU/GBP,1026.42998,XAU GBP rate for Saturday 15 October 2016,NA,NA
983,Friday 14 October 2016,XAU/GBP,1026.42998,XAU GBP rate for Friday 14 October 2016,NA,NA
984,Thursday 13 October 2016,XAU/GBP,1027.35905,XAU GBP rate for Thursday 13 October 2016,NA,NA
985,Wednesday 12 October 2016,XAU/GBP,1029.46192,XAU GBP rate for Wednesday 12 October 2016,NA,NA
986,Tuesday 11 October 2016,XAU/GBP,1024.56874,XAU GBP rate for Tuesday 11 October 2016,NA,NA
987,Monday 10 October 2016,XAU/GBP,1019.01025,XAU GBP rate for Monday 10 October 2016,NA,NA
988,Sunday  9 October 2016,XAU/GBP,1011.96235,XAU GBP rate for Sunday  9 October 2016,NA,NA
989,Saturday  8 October 2016,XAU/GBP,1011.5798,XAU GBP rate for Saturday  8 October 2016,NA,NA
990,Friday  7 October 2016,XAU/GBP,1011.5798,XAU GBP rate for Friday  7 October 2016,NA,NA
991,Thursday  6 October 2016,XAU/GBP,995.48519,XAU GBP rate for Thursday  6 October 2016,NA,NA
992,Wednesday  5 October 2016,XAU/GBP,994.72233,XAU GBP rate for Wednesday  5 October 2016,NA,NA
993,Tuesday  4 October 2016,XAU/GBP,995.83816,XAU GBP rate for Tuesday  4 October 2016,NA,NA
994,Monday  3 October 2016,XAU/GBP,1021.80147,XAU GBP rate for Monday  3 October 2016,NA,NA
995,Sunday  2 October 2016,XAU/GBP,1017.32889,XAU GBP rate for Sunday  2 October 2016,NA,NA
996,Saturday  1 October 2016,XAU/GBP,1013.95503,XAU GBP rate for Saturday  1 October 2016,NA,NA
997,Friday 30 September 2016,XAU/GBP,1013.95503,XAU GBP rate for Friday 30 September 2016,NA,NA
998,Thursday 29 September 2016,XAU/GBP,1019.28866,XAU GBP rate for Thursday 29 September 2016,NA,NA
999,Wednesday 28 September 2016,XAU/GBP,1015.97671,XAU GBP rate for Wednesday 28 September 2016,NA,NA
1000,Tuesday 27 September 2016,XAU/GBP,1019.6104,XAU GBP rate for Tuesday 27 September 2016,NA,NA
1001,Monday 26 September 2016,XAU/GBP,1031.73496,XAU GBP rate for Monday 26 September 2016,NA,NA
1002,Sunday 25 September 2016,XAU/GBP,1031.87355,XAU GBP rate for Sunday 25 September 2016,NA,NA
1003,Saturday 24 September 2016,XAU/GBP,1031.6598,XAU GBP rate for Saturday 24 September 2016,NA,NA
1004,Friday 23 September 2016,XAU/GBP,1031.6598,XAU GBP rate for Friday 23 September 2016,NA,NA
1005,Thursday 22 September 2016,XAU/GBP,1022.43664,XAU GBP rate for Thursday 22 September 2016,NA,NA
1006,Wednesday 21 September 2016,XAU/GBP,1022.69807,XAU GBP rate for Wednesday 21 September 2016,NA,NA
1007,Tuesday 20 September 2016,XAU/GBP,1012.82486,XAU GBP rate for Tuesday 20 September 2016,NA,NA
1008,Monday 19 September 2016,XAU/GBP,1007.37497,XAU GBP rate for Monday 19 September 2016,NA,NA
1009,Sunday 18 September 2016,XAU/GBP,1008.06164,XAU GBP rate for Sunday 18 September 2016,NA,NA
1010,Saturday 17 September 2016,XAU/GBP,1007.69062,XAU GBP rate for Saturday 17 September 2016,NA,NA
1011,Friday 16 September 2016,XAU/GBP,1007.69062,XAU GBP rate for Friday 16 September 2016,NA,NA
1012,Thursday 15 September 2016,XAU/GBP,993.74427,XAU GBP rate for Thursday 15 September 2016,NA,NA
1013,Wednesday 14 September 2016,XAU/GBP,998.35858,XAU GBP rate for Wednesday 14 September 2016,NA,NA
1014,Tuesday 13 September 2016,XAU/GBP,1000.57233,XAU GBP rate for Tuesday 13 September 2016,NA,NA
1015,Monday 12 September 2016,XAU/GBP,996.00693,XAU GBP rate for Monday 12 September 2016,NA,NA
1016,Sunday 11 September 2016,XAU/GBP,1001.71221,XAU GBP rate for Sunday 11 September 2016,NA,NA
1017,Saturday 10 September 2016,XAU/GBP,1001.03275,XAU GBP rate for Saturday 10 September 2016,NA,NA
1018,Friday  9 September 2016,XAU/GBP,1001.03275,XAU GBP rate for Friday  9 September 2016,NA,NA
1019,Thursday  8 September 2016,XAU/GBP,1006.16906,XAU GBP rate for Thursday  8 September 2016,NA,NA
1020,Wednesday  7 September 2016,XAU/GBP,1008.23584,XAU GBP rate for Wednesday  7 September 2016,NA,NA
1021,Tuesday  6 September 2016,XAU/GBP,1004.23833,XAU GBP rate for Tuesday  6 September 2016,NA,NA
1022,Monday  5 September 2016,XAU/GBP,997.30843,XAU GBP rate for Monday  5 September 2016,NA,NA
1023,Sunday  4 September 2016,XAU/GBP,996.29156,XAU GBP rate for Sunday  4 September 2016,NA,NA
1024,Saturday  3 September 2016,XAU/GBP,996.49957,XAU GBP rate for Saturday  3 September 2016,NA,NA
1025,Friday  2 September 2016,XAU/GBP,996.49957,XAU GBP rate for Friday  2 September 2016,NA,NA
1026,Thursday  1 September 2016,XAU/GBP,990.39632,XAU GBP rate for Thursday  1 September 2016,NA,NA
1027,Wednesday 31 August 2016,XAU/GBP,996.16963,XAU GBP rate for Wednesday 31 August 2016,NA,NA
1028,Tuesday 30 August 2016,XAU/GBP,1002.9963,XAU GBP rate for Tuesday 30 August 2016,NA,NA
1029,Monday 29 August 2016,XAU/GBP,1009.59503,XAU GBP rate for Monday 29 August 2016,NA,NA
1030,Sunday 28 August 2016,XAU/GBP,1005.26272,XAU GBP rate for Sunday 28 August 2016,NA,NA
1031,Saturday 27 August 2016,XAU/GBP,1005.72486,XAU GBP rate for Saturday 27 August 2016,NA,NA
1032,Friday 26 August 2016,XAU/GBP,1005.72486,XAU GBP rate for Friday 26 August 2016,NA,NA
1033,Thursday 25 August 2016,XAU/GBP,1002.13029,XAU GBP rate for Thursday 25 August 2016,NA,NA
1034,Wednesday 24 August 2016,XAU/GBP,1001.84759,XAU GBP rate for Wednesday 24 August 2016,NA,NA
1035,Tuesday 23 August 2016,XAU/GBP,1014.02538,XAU GBP rate for Tuesday 23 August 2016,NA,NA
1036,Monday 22 August 2016,XAU/GBP,1018.9358,XAU GBP rate for Monday 22 August 2016,NA,NA
1037,Sunday 21 August 2016,XAU/GBP,1023.33428,XAU GBP rate for Sunday 21 August 2016,NA,NA
1038,Saturday 20 August 2016,XAU/GBP,1025.80095,XAU GBP rate for Saturday 20 August 2016,NA,NA
1039,Friday 19 August 2016,XAU/GBP,1025.80095,XAU GBP rate for Friday 19 August 2016,NA,NA
1040,Thursday 18 August 2016,XAU/GBP,1027.12909,XAU GBP rate for Thursday 18 August 2016,NA,NA
1041,Wednesday 17 August 2016,XAU/GBP,1035.92401,XAU GBP rate for Wednesday 17 August 2016,NA,NA
1042,Tuesday 16 August 2016,XAU/GBP,1032.52787,XAU GBP rate for Tuesday 16 August 2016,NA,NA
1043,Monday 15 August 2016,XAU/GBP,1040.24359,XAU GBP rate for Monday 15 August 2016,NA,NA
1044,Sunday 14 August 2016,XAU/GBP,1036.57393,XAU GBP rate for Sunday 14 August 2016,NA,NA
1045,Saturday 13 August 2016,XAU/GBP,1033.82097,XAU GBP rate for Saturday 13 August 2016,NA,NA
1046,Friday 12 August 2016,XAU/GBP,1033.82097,XAU GBP rate for Friday 12 August 2016,NA,NA
1047,Thursday 11 August 2016,XAU/GBP,1033.28368,XAU GBP rate for Thursday 11 August 2016,NA,NA
1048,Wednesday 10 August 2016,XAU/GBP,1034.3432,XAU GBP rate for Wednesday 10 August 2016,NA,NA
1049,Tuesday  9 August 2016,XAU/GBP,1031.27511,XAU GBP rate for Tuesday  9 August 2016,NA,NA
1050,Monday  8 August 2016,XAU/GBP,1023.85244,XAU GBP rate for Monday  8 August 2016,NA,NA
1051,Sunday  7 August 2016,XAU/GBP,1019.49582,XAU GBP rate for Sunday  7 August 2016,NA,NA
1052,Saturday  6 August 2016,XAU/GBP,1021.7575,XAU GBP rate for Saturday  6 August 2016,NA,NA
1053,Friday  5 August 2016,XAU/GBP,1021.7575,XAU GBP rate for Friday  5 August 2016,NA,NA
1054,Thursday  4 August 2016,XAU/GBP,1037.97217,XAU GBP rate for Thursday  4 August 2016,NA,NA
1055,Wednesday  3 August 2016,XAU/GBP,1018.49365,XAU GBP rate for Wednesday  3 August 2016,NA,NA
1056,Tuesday  2 August 2016,XAU/GBP,1021.11066,XAU GBP rate for Tuesday  2 August 2016,NA,NA
1057,Monday  1 August 2016,XAU/GBP,1027.00427,XAU GBP rate for Monday  1 August 2016,NA,NA
1058,Sunday 31 July 2016,XAU/GBP,1020.97066,XAU GBP rate for Sunday 31 July 2016,NA,NA
1059,Saturday 30 July 2016,XAU/GBP,1021.06934,XAU GBP rate for Saturday 30 July 2016,NA,NA
1060,Friday 29 July 2016,XAU/GBP,1021.06934,XAU GBP rate for Friday 29 July 2016,NA,NA
1061,Thursday 28 July 2016,XAU/GBP,1014.74498,XAU GBP rate for Thursday 28 July 2016,NA,NA
1062,Wednesday 27 July 2016,XAU/GBP,1013.09593,XAU GBP rate for Wednesday 27 July 2016,NA,NA
1063,Tuesday 26 July 2016,XAU/GBP,1004.15457,XAU GBP rate for Tuesday 26 July 2016,NA,NA
1064,Monday 25 July 2016,XAU/GBP,1005.09416,XAU GBP rate for Monday 25 July 2016,NA,NA
1065,Sunday 24 July 2016,XAU/GBP,1005.77859,XAU GBP rate for Sunday 24 July 2016,NA,NA
1066,Saturday 23 July 2016,XAU/GBP,1008.66584,XAU GBP rate for Saturday 23 July 2016,NA,NA
1067,Friday 22 July 2016,XAU/GBP,1008.66584,XAU GBP rate for Friday 22 July 2016,NA,NA
1068,Thursday 21 July 2016,XAU/GBP,1007.41967,XAU GBP rate for Thursday 21 July 2016,NA,NA
1069,Wednesday 20 July 2016,XAU/GBP,993.71725,XAU GBP rate for Wednesday 20 July 2016,NA,NA
1070,Tuesday 19 July 2016,XAU/GBP,1016.14632,XAU GBP rate for Tuesday 19 July 2016,NA,NA
1071,Monday 18 July 2016,XAU/GBP,1000.36542,XAU GBP rate for Monday 18 July 2016,NA,NA
1072,Sunday 17 July 2016,XAU/GBP,1005.45837,XAU GBP rate for Sunday 17 July 2016,NA,NA
1073,Saturday 16 July 2016,XAU/GBP,1014.52304,XAU GBP rate for Saturday 16 July 2016,NA,NA
1074,Friday 15 July 2016,XAU/GBP,1014.52304,XAU GBP rate for Friday 15 July 2016,NA,NA
1075,Thursday 14 July 2016,XAU/GBP,1000.16491,XAU GBP rate for Thursday 14 July 2016,NA,NA
1076,Wednesday 13 July 2016,XAU/GBP,1025.89749,XAU GBP rate for Wednesday 13 July 2016,NA,NA
1077,Tuesday 12 July 2016,XAU/GBP,1006.42481,XAU GBP rate for Tuesday 12 July 2016,NA,NA
1078,Monday 11 July 2016,XAU/GBP,1041.75341,XAU GBP rate for Monday 11 July 2016,NA,NA
1079,Sunday 10 July 2016,XAU/GBP,1060.94272,XAU GBP rate for Sunday 10 July 2016,NA,NA
1080,Saturday  9 July 2016,XAU/GBP,1054.92296,XAU GBP rate for Saturday  9 July 2016,NA,NA
1081,Friday  8 July 2016,XAU/GBP,1054.92296,XAU GBP rate for Friday  8 July 2016,NA,NA
1082,Thursday  7 July 2016,XAU/GBP,1056.4528,XAU GBP rate for Thursday  7 July 2016,NA,NA
1083,Wednesday  6 July 2016,XAU/GBP,1059.85162,XAU GBP rate for Wednesday  6 July 2016,NA,NA
1084,Tuesday  5 July 2016,XAU/GBP,1046.25654,XAU GBP rate for Tuesday  5 July 2016,NA,NA
1085,Monday  4 July 2016,XAU/GBP,1016.42554,XAU GBP rate for Monday  4 July 2016,NA,NA
1086,Sunday  3 July 2016,XAU/GBP,1010.11017,XAU GBP rate for Sunday  3 July 2016,NA,NA
1087,Saturday  2 July 2016,XAU/GBP,1010.68034,XAU GBP rate for Saturday  2 July 2016,NA,NA
1088,Friday  1 July 2016,XAU/GBP,1010.68034,XAU GBP rate for Friday  1 July 2016,NA,NA
1089,Thursday 30 June 2016,XAU/GBP,994.01288,XAU GBP rate for Thursday 30 June 2016,NA,NA
1090,Wednesday 29 June 2016,XAU/GBP,978.21488,XAU GBP rate for Wednesday 29 June 2016,NA,NA
1091,Tuesday 28 June 2016,XAU/GBP,983.08505,XAU GBP rate for Tuesday 28 June 2016,NA,NA
1092,Monday 27 June 2016,XAU/GBP,1001.81124,XAU GBP rate for Monday 27 June 2016,NA,NA
1093,Sunday 26 June 2016,XAU/GBP,987.94796,XAU GBP rate for Sunday 26 June 2016,NA,NA
1094,Saturday 25 June 2016,XAU/GBP,961.59581,XAU GBP rate for Saturday 25 June 2016,NA,NA
1095,Friday 24 June 2016,XAU/GBP,961.59581,XAU GBP rate for Friday 24 June 2016,NA,NA
1096,Thursday 23 June 2016,XAU/GBP,845.91736,XAU GBP rate for Thursday 23 June 2016,NA,NA
1097,Wednesday 22 June 2016,XAU/GBP,853.43747,XAU GBP rate for Wednesday 22 June 2016,NA,NA
1098,Tuesday 21 June 2016,XAU/GBP,865.22068,XAU GBP rate for Tuesday 21 June 2016,NA,NA
1099,Monday 20 June 2016,XAU/GBP,878.2588,XAU GBP rate for Monday 20 June 2016,NA,NA
