"","date","ETHGBP","ETHGBPLOG"
"1",2015-08-06,1.7,NA
"2",2015-08-07,0.5,-1.22377543162212
"3",2015-08-08,0.5,0
"4",2015-08-09,0.5,0
"5",2015-08-10,0.5,0
"6",2015-08-11,0.5,0
"7",2015-08-12,1,0.693147180559945
"8",2015-08-13,1,0
"9",2015-08-14,1,0
"10",2015-08-15,0.5,-0.693147180559945
"11",2015-08-16,0.5,0
"12",2015-08-17,0.5,0
"13",2015-08-18,0.5,0
"14",2015-08-19,0.5,0
"15",2015-08-20,0.5,0
"16",2015-08-21,0.9,0.587786664902119
"17",2015-08-22,0.9,0
"18",2015-08-23,0.9,0
"19",2015-08-24,0.9,0
"20",2015-08-25,0.9,0
"21",2015-08-26,0.9,0
"22",2015-08-27,0.9,0
"23",2015-08-28,0.9,0
"24",2015-08-29,0.88,-0.0224728558520586
"25",2015-08-30,0.9,0.0224728558520586
"26",2015-08-31,0.9,0
"27",2015-09-01,0.9,0
"28",2015-09-02,0.9,0
"29",2015-09-03,0.9,0
"30",2015-09-04,0.9,0
"31",2015-09-05,0.9,0
"32",2015-09-06,0.9,0
"33",2015-09-07,0.9,0
"34",2015-09-08,0.9,0
"35",2015-09-09,0.75,-0.182321556793955
"36",2015-09-10,0.675,-0.105360515657826
"37",2015-09-11,0.75,0.105360515657826
"38",2015-09-12,0.75,0
"39",2015-09-13,0.75,0
"40",2015-09-14,0.6,-0.22314355131421
"41",2015-09-15,0.6,0
"42",2015-09-16,0.6,0
"43",2015-09-17,0.6,0
"44",2015-09-18,0.6,0
"45",2015-09-19,0.6,0
"46",2015-09-20,0.6,0
"47",2015-09-21,0.6,0
"48",2015-09-22,0.6,0
"49",2015-09-23,0.6,0
"50",2015-09-24,0.6,0
"51",2015-09-25,0.6,0
"52",2015-09-26,0.6,0
"53",2015-09-27,0.6,0
"54",2015-09-28,0.6,0
"55",2015-09-29,0.6,0
"56",2015-09-30,0.6,0
"57",2015-10-01,0.6,0
"58",2015-10-02,0.6,0
"59",2015-10-03,0.6,0
"60",2015-10-04,0.6,0
"61",2015-10-05,0.6,0
"62",2015-10-06,0.6,0
"63",2015-10-07,0.6,0
"64",2015-10-08,0.6,0
"65",2015-10-09,0.43,-0.333144446528538
"66",2015-10-10,0.43,0
"67",2015-10-11,0.45,0.0454623740767574
"68",2015-10-12,0.45,0
"69",2015-10-13,0.45,0
"70",2015-10-14,0.45,0
"71",2015-10-15,0.45,0
"72",2015-10-16,0.45,0
"73",2015-10-17,0.45,0
"74",2015-10-18,0.45,0
"75",2015-10-19,0.45,0
"76",2015-10-20,0.45,0
"77",2015-10-21,0.45,0
"78",2015-10-22,0.4,-0.117783035656383
"79",2015-10-23,0.4,0
"80",2015-10-24,0.4,0
"81",2015-10-26,0.4,0
"82",2015-10-27,0.5,0.22314355131421
"83",2015-10-28,0.5,0
"84",2015-10-29,1,0.693147180559945
"85",2015-10-30,1,0
"86",2015-10-31,0.6033,-0.505340693535421
"87",2015-11-01,0.5,-0.187806487024524
"88",2015-11-02,0.725,0.371563556432483
"89",2015-11-03,0.725,0
"90",2015-11-04,0.5,-0.371563556432483
"91",2015-11-05,0.5,0
"92",2015-11-06,0.5,0
"93",2015-11-07,0.5,0
"94",2015-11-08,0.5,0
"95",2015-11-09,0.5,0
"96",2015-11-10,0.5,0
"97",2015-11-11,0.6,0.182321556793955
"98",2015-11-12,0.6,0
"99",2015-11-13,0.6,0
"100",2015-11-14,0.6,0
"101",2015-11-15,0.6,0
"102",2015-11-16,0.6,0
"103",2015-11-17,0.6,0
"104",2015-11-18,0.749,0.221809328301073
"105",2015-11-19,0.749,0
"106",2015-11-20,0.749,0
"107",2015-11-21,0.749,0
"108",2015-11-22,0.749,0
"109",2015-11-23,0.749,0
"110",2015-11-24,0.749,0
"111",2015-11-25,0.749,0
"112",2015-11-26,0.749,0
"113",2015-11-27,0.749,0
"114",2015-11-28,0.749,0
"115",2015-11-29,0.749,0
"116",2015-11-30,0.749,0
"117",2015-12-01,0.749,0
"118",2015-12-02,0.74,-0.012088797319004
"119",2015-12-03,0.74,0
"120",2015-12-04,0.74,0
"121",2015-12-05,0.749,0.012088797319004
"122",2015-12-06,0.749,0
"123",2015-12-07,0.749,0
"124",2015-12-08,0.749,0
"125",2015-12-09,0.5,-0.404130885095028
"126",2015-12-10,0.5,0
"127",2015-12-11,0.5,0
"128",2015-12-12,0.5,0
"129",2015-12-13,0.5,0
"130",2015-12-14,0.5,0
"131",2015-12-15,0.5,0
"132",2015-12-16,0.5,0
"133",2015-12-17,0.5,0
"134",2015-12-18,0.5,0
"135",2015-12-19,0.5,0
"136",2015-12-20,0.5,0
"137",2015-12-21,0.5,0
"138",2015-12-22,0.5,0
"139",2015-12-23,0.749,0.404130885095028
"140",2015-12-24,0.749,0
"141",2015-12-25,0.749,0
"142",2015-12-26,0.749,0
"143",2015-12-27,0.749,0
"144",2015-12-28,0.749,0
"145",2015-12-29,0.749,0
"146",2015-12-30,0.749,0
"147",2015-12-31,0.749,0
"148",2016-01-01,0.749,0
"149",2016-01-02,0.749,0
"150",2016-01-03,0.749,0
"151",2016-01-04,0.749,0
"152",2016-01-05,0.749,0
"153",2016-01-06,0.749,0
"154",2016-01-07,0.749,0
"155",2016-01-08,0.749,0
"156",2016-01-09,0.749,0
"157",2016-01-10,0.749,0
"158",2016-01-11,0.749,0
"159",2016-01-12,0.749,0
"160",2016-01-13,0.75,0.00133422301313668
"161",2016-01-14,0.75,0
"162",2016-01-15,0.75,0
"163",2016-01-16,0.91,0.19337139298054
"164",2016-01-17,0.91,0
"165",2016-01-18,1.05,0.143100843640673
"166",2016-01-19,1.05,0
"167",2016-01-20,1.05,0
"168",2016-01-21,1.05,0
"169",2016-01-22,1.07,0.0188684843043828
"170",2016-01-23,1.27,0.171358251996685
"171",2016-01-24,1.4,0.097455336150713
"172",2016-01-25,1.4,0
"173",2016-01-26,2.05,0.381367556529104
"174",2016-01-27,1.6,-0.247836163904581
"175",2016-01-28,1.91,0.177099612812803
"176",2016-01-29,1.84,-0.0373376704376441
"177",2016-01-30,1.75,-0.0501497836854716
"178",2016-01-31,1.55,-0.121360857004267
"179",2016-02-01,1.55,0
"180",2016-02-02,1.55,0
"181",2016-02-03,1.55,0
"182",2016-02-04,1.95,0.2295744416445
"183",2016-02-05,1.95,0
"184",2016-02-06,1.95,0
"185",2016-02-07,2,0.0253178079842898
"186",2016-02-08,2,0
"187",2016-02-09,3,0.405465108108164
"188",2016-02-10,3.31,0.0983359007208617
"189",2016-02-11,4,0.189346171730919
"190",2016-02-12,4,0
"191",2016-02-13,3,-0.287682072451781
"192",2016-02-14,3.5,0.154150679827258
"193",2016-02-15,4.49,0.249089733258795
"194",2016-02-16,4.49,0
"195",2016-02-17,2.5,-0.585561969880008
"196",2016-02-18,2.5,0
"197",2016-02-19,3.9,0.444685821261446
"198",2016-02-20,3.5,-0.108213584640233
"199",2016-02-21,3,-0.154150679827258
"200",2016-02-22,3.9,0.262364264467491
"201",2016-02-23,4.4,0.120627987788615
"202",2016-02-24,4.3,-0.0229895182246989
"203",2016-02-25,4.25,-0.0116960397631913
"204",2016-02-26,4.2,-0.0118344576470026
"205",2016-02-27,4.7,0.11247798342669
"206",2016-02-28,4.7,0
"207",2016-02-29,4.25,-0.100643525779688
"208",2016-03-01,4.58,0.0747800151897682
"209",2016-03-02,6,0.270060471101961
"210",2016-03-03,6.75,0.117783035656384
"211",2016-03-04,6.79,0.00590843668616614
"212",2016-03-05,8.3,0.200804573231948
"213",2016-03-06,7,-0.170345365747239
"214",2016-03-07,6.5,-0.0741079721537219
"215",2016-03-08,6.81,0.0465899432598296
"216",2016-03-09,8.04,0.166036963029454
"217",2016-03-10,7.81,-0.02902411933928
"218",2016-03-11,7.91,0.0127228179279677
"219",2016-03-12,8.89,0.116799267746251
"220",2016-03-13,9.7,0.0871988359835236
"221",2016-03-14,8.91,-0.0849516440266189
"222",2016-03-15,9.28,0.0406873053153913
"223",2016-03-16,8.91,-0.0406873053153913
"224",2016-03-17,8,-0.107732699802882
"225",2016-03-18,7.1,-0.119346757632566
"226",2016-03-19,7.3,0.0277795641070757
"227",2016-03-20,8,0.0915671935254903
"228",2016-03-21,7.7,-0.0382212128201975
"229",2016-03-22,7.9,0.0256424306133378
"230",2016-03-23,8.7,0.0964602661875618
"231",2016-03-24,8,-0.0838814839807021
"232",2016-03-25,7.51,-0.0632060759037922
"233",2016-03-26,7.68,0.0223840813835374
"234",2016-03-27,7.25,-0.0576180782929976
"236",2016-03-28,8.2,0.123132685403624
"237",2016-03-29,8.37,0.0205197302311766
"238",2016-03-30,8,-0.0452123428215483
"239",2016-03-31,8.22,0.0271286673882529
"240",2016-04-01,8.2,-0.00243605479788123
"241",2016-04-02,8.07,-0.0159806719883502
"242",2016-04-03,7.78,-0.0365971440915569
"243",2016-04-04,7.33,-0.0595808222917402
"244",2016-04-05,7.21,-0.0165065646017024
"245",2016-04-06,7.25,0.00553251756972561
"246",2016-04-07,7,-0.0350913198112701
"247",2016-04-08,6.39,-0.0911758806658698
"248",2016-04-09,7,0.0911758806658698
"249",2016-04-10,6.2,-0.121360857004267
"250",2016-04-11,5.3,-0.15684247149297
"251",2016-04-12,6.49,0.202555710157923
"252",2016-04-13,6.49,0
"253",2016-04-14,5.59,-0.149283243548991
"254",2016-04-15,5.95,0.0624119323905306
"255",2016-04-16,6.5,0.088410957344053
"256",2016-04-17,6.23,-0.0424258441022296
"257",2016-04-18,6,-0.0376168635713068
"258",2016-04-19,5.8,-0.0339015516756813
"259",2016-04-20,5.6,-0.0350913198112701
"260",2016-04-21,5.56,-0.00716848947861259
"261",2016-04-22,5.7,0.0248680665780137
"262",2016-04-23,5.81,0.0191143960233151
"263",2016-04-24,5.08,-0.134269309273429
"264",2016-04-25,5.16,0.0156253179030807
"265",2016-04-26,5.3,0.0267702410646047
"266",2016-04-27,5.1,-0.038466280827796
"267",2016-04-28,5.33,0.0441106984474731
"268",2016-04-29,5.52,0.0350266221112507
"269",2016-04-30,5.52,0
"270",2016-05-01,7.1,0.251716923758266
"271",2016-05-02,6.5,-0.0882926071456784
"272",2016-05-03,6.53,0.00460476638674834
"273",2016-05-04,6.77,0.036094143635844
"274",2016-05-05,6.39,-0.0577668185347402
"275",2016-05-06,6.8,0.0621883437926176
"276",2016-05-07,6.51,-0.0435831559615831
"277",2016-05-08,6.5,-0.00153727931888659
"278",2016-05-09,6.49,-0.00153964618559277
"279",2016-05-10,6.9,0.0612588808872152
"280",2016-05-11,7,0.0143887374520995
"281",2016-05-12,7.15,0.0212022076506031
"282",2016-05-13,7.1,-0.00701757265864655
"283",2016-05-14,7,-0.0141846349919565
"284",2016-05-15,7.9,0.120952610417663
"285",2016-05-16,8.4,0.0613689463762919
"286",2016-05-17,8.8,0.0465200156348931
"287",2016-05-18,10,0.127833371509885
"288",2016-05-19,9.6,-0.0408219945202553
"289",2016-05-20,9.99,0.0398214941866715
"290",2016-05-21,10,0.00100050033358379
"291",2016-05-22,9.3,-0.0725706928348355
"292",2016-05-23,8.5,-0.0899482366629396
"293",2016-05-24,9.22,0.0813088740722319
"294",2016-05-25,9.5,0.0299167610379927
"295",2016-05-26,7.81,-0.195886834754901
"296",2016-05-27,8.18,0.046287186763061
"297",2016-05-28,8.75,0.0673615497548674
"298",2016-05-29,8.57,-0.0207859677598345
"299",2016-05-30,9.9,0.144267024530856
"300",2016-05-31,9.62,-0.0286904924629292
"301",2016-06-01,9.67,0.00518404478758772
"302",2016-06-02,9.5,-0.0177365108587075
"303",2016-06-03,9.4,-0.0105821093305369
"304",2016-06-04,9.48,0.00847462699097212
"305",2016-06-05,9.65,0.0177735990839643
"306",2016-06-06,10,0.0356271776431512
"307",2016-06-07,10.1,0.00995033085316788
"308",2016-06-08,10,-0.00995033085316788
"309",2016-06-09,10,0
"310",2016-06-10,9.78,-0.02224560894732
"311",2016-06-11,11.2,0.135574294254323
"312",2016-06-12,12.27,0.0912434804217712
"313",2016-06-13,13.38,0.0866037959772625
"314",2016-06-14,13.04,-0.0257394982015757
"315",2016-06-15,14.55,0.109569437118995
"316",2016-06-16,10.59,-0.317680834004186
"317",2016-06-17,8.34,-0.23884694324266
"318",2016-06-18,8.8,0.0536885051135054
"319",2016-06-19,8.12,-0.0804215673105744
"320",2016-06-20,8.7,0.0689928714869512
"321",2016-06-21,8.85,0.0170944333593002
"322",2016-06-22,8.5,-0.0403512955235672
"323",2016-06-23,10.09,0.171478670869247
"324",2016-06-24,10.1,0.000990589481696169
"325",2016-06-25,10.3,0.0196084713883762
"326",2016-06-26,10.6,0.0287101058824315
"327",2016-06-27,9.28,-0.132992454319912
"328",2016-06-28,9.99,0.0737230458623528
"329",2016-06-29,9.3,-0.0715701925012517
"330",2016-06-30,9.28,-0.00215285336110105
"331",2016-07-01,9.09,-0.0206866386087219
"332",2016-07-02,9.37,0.0303381880609432
"333",2016-07-03,8.9,-0.0514618195122365
"334",2016-07-04,8.23,-0.0782652620491158
"335",2016-07-05,8.3,0.00846950011357395
"336",2016-07-06,8.14,-0.0194653347881033
"337",2016-07-07,9,0.100434397321771
"338",2016-07-08,9.19,0.020891359031376
"339",2016-07-09,8.6,-0.0663537331081336
"340",2016-07-10,8.25,-0.0415490029128724
"341",2016-07-11,8.23,-0.00242718565761102
"342",2016-07-12,8.39,0.0192545057901365
"343",2016-07-13,9,0.0701840568571046
"344",2016-07-14,9.88,0.0932879344235569
"345",2016-07-15,9.14,-0.0778521262937177
"346",2016-07-16,8.5,-0.0725942219697879
"347",2016-07-17,8.5,0
"348",2016-07-18,9,0.0571584138399488
"349",2016-07-19,9.96,0.101352494260287
"350",2016-07-20,9.38,-0.0599973085783736
"351",2016-07-21,11.59,0.211562894333527
"352",2016-07-22,10.78,-0.0724500918708091
"353",2016-07-23,9.94,-0.0811255448123687
"354",2016-07-24,10.5,0.0548082364949951
"355",2016-07-25,9.5,-0.100083458556982
"356",2016-07-26,9.8,0.0310905870700311
"357",2016-07-27,10.1,0.0301530381706874
"358",2016-07-28,9.96,-0.013958352250707
"359",2016-07-29,9.6,-0.0368139731227162
"360",2016-07-30,9.43,-0.0178670018284244
"361",2016-07-31,8.65,-0.0863367757015783
"362",2016-08-01,6.5,-0.285757144042197
"363",2016-08-02,7.75,0.175890666463664
"364",2016-08-03,8.53,0.095896518138332
"365",2016-08-04,8.58,0.00584455199628353
"366",2016-08-05,8.2,-0.0452997592296636
"367",2016-08-06,8.5,0.0359320092260633
"368",2016-08-07,9.01,0.0582689081239756
"369",2016-08-08,9.6,0.0634280268535443
"370",2016-08-09,9.5,-0.0104712998672953
"371",2016-08-10,9.08,-0.0452176059932934
"372",2016-08-11,9.98,0.0945088977101709
"373",2016-08-12,9.27,-0.0737997107456092
"374",2016-08-13,8.8,-0.0520316580936027
"375",2016-08-14,8.25,-0.0645385211375715
"376",2016-08-15,8.87,0.0724615959748984
"377",2016-08-16,8.73,-0.0159094264699768
"378",2016-08-17,8.42,-0.0361555415972759
"379",2016-08-18,8.4,-0.00237812240496726
"380",2016-08-19,8.42,0.00237812240496726
"381",2016-08-20,8.18,-0.0289176776395794
"382",2016-08-21,8.64,0.0547104322013086
"383",2016-08-22,8.6,-0.00464037955650243
"384",2016-08-23,8.6,0
"385",2016-08-24,8.95,0.0398913290273022
"386",2016-08-25,8.47,-0.0551230236228011
"387",2016-08-26,8.51,0.00471143392131967
"388",2016-08-27,8.49,-0.00235294226202676
"389",2016-08-28,8.79,0.0347257113738295
"390",2016-08-29,8.61,-0.0206903932574463
"391",2016-08-30,8.94,0.0376112707457836
"392",2016-08-31,9.3,0.0394788109737876
"393",2016-09-01,9.53,0.0244303175069005
"394",2016-09-02,8.89,-0.0695176681402976
"395",2016-09-03,8.8,-0.0101753280416523
"396",2016-09-04,8.86,0.00679504313282875
"397",2016-09-05,8.75,-0.0124930642474665
"398",2016-09-06,8.69,-0.00688076109222235
"399",2016-09-07,9.02,0.0372713947972314
"400",2016-09-08,9.98,0.101138756248841
"401",2016-09-09,9,-0.103358512987153
"402",2016-09-10,8.99,-0.00111172885269051
"403",2016-09-11,9.33,0.0371221663757235
"404",2016-09-12,9.2,-0.014031530804258
"405",2016-09-13,9.03,-0.0186511166261005
"406",2016-09-14,9.03,0
"407",2016-09-15,9.01,-0.00221729580864771
"408",2016-09-16,9.5,0.052956726986249
"409",2016-09-17,9.74,0.0249493190479484
"410",2016-09-18,9.95,0.0213314335160577
"411",2016-09-19,11.1,0.109372557147787
"412",2016-09-20,10.57,-0.0489253084361421
"413",2016-09-21,10.67,0.00941626543151575
"414",2016-09-22,10.35,-0.0304495456022842
"415",2016-09-23,10.28,-0.00678625968435886
"416",2016-09-24,10.46,0.0173581986097577
"417",2016-09-25,10.15,-0.0300847531489805
"418",2016-09-26,10.44,0.0281708769666964
"419",2016-09-27,10.16,-0.0271861403041567
"420",2016-09-28,10.1,-0.00592301830312225
"421",2016-09-29,10.3,0.0196084713883762
"422",2016-09-30,10.17,-0.0127016851751214
"423",2016-10-01,10.2,0.00294551022975664
"424",2016-10-02,10.78,0.055304845190626
"425",2016-10-03,10.4,-0.0358867593335241
"426",2016-10-04,10.21,-0.0184381739707526
"427",2016-10-05,10.06,-0.0148004675049811
"428",2016-10-06,10.22,0.0157794201039652
"429",2016-10-07,9.62,-0.0605023200979433
"430",2016-10-08,9.72,0.0103413537947326
"431",2016-10-09,9.5,-0.0228938198658524
"432",2016-10-10,9.7,0.0208340869028416
"433",2016-10-11,9.67,-0.00309757604413408
"434",2016-10-12,9.83,0.0164106246938722
"435",2016-10-13,9.7,-0.0133130486497381
"436",2016-10-14,9.71,0.00103039679389649
"437",2016-10-15,9.78,0.00718320174349252
"438",2016-10-16,9.71,-0.00718320174349252
"439",2016-10-17,10.02,0.0314268133534852
"440",2016-10-18,10.16,0.0138753464936174
"441",2016-10-19,10.18,0.00196656897204051
"442",2016-10-20,10.16,-0.00196656897204051
"443",2016-10-21,9.97,-0.0188778581765892
"444",2016-10-22,10.2,0.0228071363164783
"445",2016-10-23,10,-0.0198026272961793
"446",2016-10-24,9.4,-0.0618754037180875
"447",2016-10-25,9.44,0.00424629088145068
"448",2016-10-26,9.54,0.0105375053027861
"449",2016-10-27,9.1,-0.0472190719373908
"450",2016-10-28,8.88,-0.0244728565187255
"451",2016-10-29,9.94,0.112765463664404
"452",2016-10-31,9.42,-0.0537319320802108
"453",2016-11-01,8.6,-0.0910728853288099
"454",2016-11-02,8.7,0.0115608224010759
"455",2016-11-03,8.7,0
"456",2016-11-04,9.48,0.0858612906063927
"457",2016-11-05,9.26,-0.0234802676088424
"458",2016-11-06,8.82,-0.0486821786393881
"459",2016-11-07,8.85,0.0033955890011379
"460",2016-11-08,9.45,0.0655972824858133
"461",2016-11-09,9.05,-0.0432499837938165
"462",2016-11-10,8.41,-0.0733432837269783
"463",2016-11-11,8.63,0.0258230311104803
"464",2016-11-12,8,-0.0758029634155011
"465",2016-11-13,8.22,0.0271286673882529
"466",2016-11-14,8.22,0
"467",2016-11-15,8.01,-0.0258794479878208
"468",2016-11-16,8.02,0.00124766079815508
"469",2016-11-17,8.34,0.0391247944922326
"470",2016-11-18,7.7,-0.0798428875110173
"471",2016-11-19,7.98,0.0357180826020791
"472",2016-11-20,8.18,0.0247537391529384
"473",2016-11-21,7.7,-0.0604718217550175
"474",2016-11-22,8.18,0.0604718217550175
"475",2016-11-23,8,-0.02225060893482
"476",2016-11-24,7.4,-0.0779615414697115
"477",2016-11-25,7.91,0.0666477815694382
"478",2016-11-26,7.4,-0.0666477815694382
"479",2016-11-27,7.1,-0.0413852161628545
"480",2016-11-28,7,-0.0141846349919565
"481",2016-11-29,6.89,-0.0158390640297461
"482",2016-11-30,7,0.0158390640297461
"483",2016-12-01,6.51,-0.0725706928348353
"484",2016-12-02,6.1,-0.0650506850412125
"485",2016-12-03,6.52,0.0665856047592961
"486",2016-12-04,6,-0.0831149067105066
"487",2016-12-05,5.42,-0.1016636537765
"488",2016-12-06,6.43,0.170878722797973
"489",2016-12-07,6.99,0.0835060179961911
"490",2016-12-08,7,0.0014295928095942
"491",2016-12-09,7,0
"492",2016-12-10,6.49,-0.0756476183393147
"493",2016-12-11,6.6,0.0168071183163812
"494",2016-12-12,6.93,0.0487901641694322
"495",2016-12-13,6.66,-0.0397403286495142
"496",2016-12-14,6.68,0.00299850299625648
"497",2016-12-15,6.3,-0.0585683541510673
"498",2016-12-16,6.5,0.0312525435041044
"499",2016-12-17,6.25,-0.0392207131532811
"500",2016-12-18,6.4,0.023716526617316
"501",2016-12-19,6.44,0.00623054975063608
"502",2016-12-20,6.46,0.00310077767824812
"503",2016-12-21,6.46,0
"504",2016-12-22,6.46,0
"505",2016-12-23,6.46,0
"506",2016-12-24,6.2,-0.0410800257434645
"507",2016-12-25,5.78,-0.0701456093667598
"508",2016-12-26,5.78,0
"509",2016-12-27,5.77,-0.00173160216427792
"510",2016-12-28,6.13,0.0605226694281118
"511",2016-12-29,6.7,0.0889127764488005
"512",2016-12-30,6.5,-0.0303053494953291
"513",2016-12-31,6.8,0.0451204352804697
"514",2017-01-01,6.61,-0.0283389583184661
"515",2017-01-02,6.75,0.0209588510208436
"516",2017-01-03,7.82,0.147142049672781
"517",2017-01-04,8.52,0.0857317862840046
"518",2017-01-05,8.49,-0.00352734051796855
"519",2017-01-06,8.69,0.0232839389540449
"520",2017-01-07,7.9,-0.0953101798043248
"521",2017-01-08,8.59,0.083735976523188
"522",2017-01-09,8.41,-0.0211772620113075
"523",2017-01-10,8.9,0.0566298027532377
"524",2017-01-11,8.37,-0.0613973922367101
"525",2017-01-12,8.3,-0.00839836969883168
"526",2017-01-13,7.95,-0.0430835861363117
"527",2017-01-14,8.35,0.0490896101965235
"528",2017-01-15,8.03,-0.0390770109040939
"529",2017-01-16,8.3,0.0330709868438821
"530",2017-01-17,8.77,0.0550812915815393
"531",2017-01-18,8.3,-0.0550812915815393
"532",2017-01-19,8.34,0.00480770156810317
"533",2017-01-20,8.7,0.0422598092898823
"534",2017-01-21,8.85,0.0170944333593002
"535",2017-01-22,8.65,-0.02285813807605
"536",2017-01-23,8.53,-0.0139699594402005
"537",2017-01-24,8.69,0.0185835777737133
"538",2017-01-25,8.62,-0.00808785460169936
"539",2017-01-26,8.3,-0.0378295698730491
"540",2017-01-27,8.65,0.0413038061412356
"541",2017-01-28,8.53,-0.0139699594402005
"542",2017-01-29,8.38,-0.0177414470095956
"543",2017-01-30,8.68,0.0351736141782668
"544",2017-01-31,8.36,-0.0375631015756483
"545",2017-02-01,8.35,-0.00119688823384623
"546",2017-02-02,8.71,0.0422102520016474
"547",2017-02-03,8.72,0.00114744705647674
"548",2017-02-04,9.12,0.0448505661653518
"549",2017-02-05,8.95,-0.018816271799476
"550",2017-02-06,9.26,0.0340505163713241
"551",2017-02-07,9.37,0.0118090475922425
"552",2017-02-08,8.66,-0.078798373675987
"553",2017-02-09,9,0.0385098547618759
"554",2017-02-10,9,0
"555",2017-02-11,9.1,0.0110498361865847
"556",2017-02-12,8.97,-0.0143887374520997
"557",2017-02-13,8.97,0
"558",2017-02-14,10.13,0.121615642189887
"559",2017-02-15,10.75,0.0594044363130797
"560",2017-02-16,10,-0.0723206615796257
"561",2017-02-17,10.1,0.00995033085316788
"562",2017-02-18,10.32,0.021548336206203
"563",2017-02-19,10.16,-0.0156253179030807
"564",2017-02-20,10.25,0.00881926343408113
"565",2017-02-21,10.04,-0.0207005913208342
"566",2017-02-22,10.2,0.0158106060266423
"567",2017-02-23,10.2,0
"568",2017-02-24,10.55,0.0337381396318501
"569",2017-02-25,11,0.0417694128762953
"570",2017-02-26,11.8,0.0702042586732485
"571",2017-02-27,12.57,0.0632134911305369
"572",2017-02-28,12.62,0.00396983451091115
"573",2017-03-01,14,0.103774472502191
"574",2017-03-02,14.9,0.0623038833361549
"575",2017-03-03,16,0.0712275092883679
"576",2017-03-04,15,-0.0645385211375711
"577",2017-03-05,14.82,-0.012072581234269
"578",2017-03-06,16,0.0766111023718401
"579",2017-03-07,15,-0.0645385211375711
"580",2017-03-08,13.79,-0.0841065092969995
"581",2017-03-09,14.06,0.0193901945773085
"582",2017-03-10,16,0.129254835857262
"583",2017-03-11,16.77,0.0470028535953362
"584",2017-03-12,19.42,0.146711887028061
"585",2017-03-13,24.41,0.22868942154169
"586",2017-03-14,23.98,-0.0177727348055003
"587",2017-03-15,29,0.190075680387106
"588",2017-03-16,34.130001,0.162880962231877
"589",2017-03-17,36.5,0.0671354683700947
"590",2017-03-18,26.549999,-0.318282550565282
"591",2017-03-19,33,0.217477851443316
"592",2017-03-20,33,0
"593",2017-03-21,34,0.0298529631496813
"594",2017-03-22,31.299999,-0.0827424590189363
"595",2017-03-23,34.5,0.097341258440089
"596",2017-03-24,40.5,0.160342650075179
"597",2017-03-25,40.5,0
"598",2017-03-26,39,-0.037740327982847
"600",2017-03-27,39,0
"601",2017-03-28,40.709999,0.0429120918212518
"602",2017-03-29,40.5,-0.00517176383840479
"603",2017-03-30,37,-0.0903840614682689
"604",2017-03-31,40.169998,0.0822024859385659
"605",2017-04-01,41.52,0.033054840274843
"606",2017-04-02,34.5,-0.185215914820319
"607",2017-04-03,32.66,-0.0548082364949956
"608",2017-04-04,35.25,0.0763144417159589
"609",2017-04-05,33.689999,-0.0452645015222148
"610",2017-04-06,34,0.00915949688009876
"611",2017-04-07,36.950001,0.0832051498416484
"612",2017-04-08,36.75,-0.00542744879896429
"613",2017-04-09,35,-0.0487901641694322
"614",2017-04-10,35.490002,0.0139029615228923
"615",2017-04-11,35.470001,-0.000563726033936618
"616",2017-04-12,40.5,0.132614677134124
"617",2017-04-13,37.450001,-0.0782952374469956
"618",2017-04-14,37.560001,0.00293294429863211
"619",2017-04-15,39.049999,0.0389031697133704
"620",2017-04-16,39.990002,0.0237866221937288
"621",2017-04-17,39.439999,-0.0138489684917644
"622",2017-04-18,37,-0.0638625917352402
"623",2017-04-19,38.889999,0.0498192098098804
"624",2017-04-20,36.09,-0.0747213037994077
"625",2017-04-21,37.099998,0.0276010970503351
"626",2017-04-22,37.950001,0.0226526144870673
"627",2017-04-23,38.130001,0.00473186990344132
"628",2017-04-24,37.799999,-0.00869232392502584
"629",2017-04-25,40.419998,0.0670155863245037
"630",2017-04-26,48,0.171876348412872
"631",2017-04-27,53.5,0.10848064299407
"632",2017-04-28,52.380001,-0.0211567957311392
"633",2017-04-29,57.950001,0.101055728871195
"634",2017-04-30,58.43,0.00824886952432902
"635",2017-05-01,57,-0.024778188731795
"636",2017-05-02,61.560001,0.0769610573804425
"637",2017-05-03,70.5,0.13560038460323
"638",2017-05-04,70,-0.00711746776886368
"639",2017-05-05,71.489998,0.0210623097534599
"640",2017-05-06,68,-0.0500498466267123
"641",2017-05-07,67,-0.0148150857851412
"642",2017-05-08,68.900002,0.027963587656223
"643",2017-05-09,70.849998,0.0279087308608483
"644",2017-05-10,69.940002,-0.0129271776768682
"645",2017-05-11,66.699997,-0.0474328522871028
"646",2017-05-12,68.440002,0.0257525703026031
