"","date","OILGBP","OILGBPLOG"
"513",2018-01-23,46.0145,-0.00508760230170191
"514",2018-01-22,45.6675,-0.00756967904113326
"515",2018-01-21,45.665,-5.47450250594217e-05
"516",2018-01-20,45.7684,0.00226175651521032
"517",2018-01-19,45.7684,0
"518",2018-01-18,45.786,0.000384470876698462
"519",2018-01-17,46.3821,0.0129352414039388
"520",2018-01-16,46.2963,-0.00185156464747527
"521",2018-01-15,46.9274,0.0135396823175329
"522",2018-01-14,46.805,-0.00261169178583964
"523",2018-01-13,46.8917,0.00185065268563367
"524",2018-01-12,46.8907,-2.13259630812423e-05
"525",2018-01-11,46.9156,0.00053088120061906
"526",2018-01-10,46.9599,0.000943803298803392
"527",2018-01-09,46.8114,-0.0031672830416567
"528",2018-01-08,45.8625,-0.0204789733226258
"529",2018-01-07,45.4167,-0.00976791086147166
"530",2018-01-06,45.3674,-0.00108609337639942
"531",2018-01-05,45.3674,0
"532",2018-01-04,45.7095,0.00751236831481084
"533",2018-01-03,45.757,0.00103863172352892
"534",2018-01-02,44.4287,-0.0294591284714603
"535",2018-01-01,44.5769,0.00333013062006504
"536",2017-12-31,44.5289,-0.00107737104976113
"537",2017-12-30,44.5147,-0.000318944879146521
"538",2017-12-29,44.518,7.4130066852085e-05
"539",2017-12-28,44.5318,0.000309938935527665
"540",2017-12-27,44.4424,-0.00200957199021579
"541",2017-12-26,44.7248,0.00633418889911486
"542",2017-12-25,43.8019,-0.0208509621758521
"543",2017-12-24,43.6591,-0.00326545836183589
"544",2017-12-23,43.6728,0.000313745609848759
"545",2017-12-22,43.6859,0.000299912890145748
"546",2017-12-21,43.4791,-0.00474503270840643
"547",2017-12-20,43.3988,-0.00184857191223298
"548",2017-12-19,43.0987,-0.0069389567126974
"549",2017-12-18,42.847,-0.00585720331756834
"550",2017-12-17,43.1209,0.0063721674438364
"551",2017-12-16,43.0777,-0.00100233654878013
"552",2017-12-15,43.0777,0
"553",2017-12-14,42.5297,-0.0128028064229841
"554",2017-12-13,42.3502,-0.00422951175922925
"555",2017-12-12,43.1354,0.0183708620604657
"556",2017-12-11,43.4028,0.0061799494567607
"557",2017-12-10,42.698,-0.0163718744241832
"558",2017-12-09,42.8039,0.0024771392016345
"559",2017-12-08,42.8241,0.0004718082957611
"560",2017-12-07,41.9652,-0.0202603248277682
"561",2017-12-06,41.8929,-0.00172434190410886
"562",2017-12-05,42.8384,0.0223185351137909
"563",2017-12-04,42.6456,-0.00451079329260384
"564",2017-12-03,43.1474,0.011698057472517
"565",2017-12-02,43.2809,0.00308926835706114
"566",2017-12-01,43.2809,0
"567",2017-11-30,42.4055,-0.0204333583398917
"568",2017-11-29,42.765,0.0084419402262208
"569",2017-11-28,43.1714,0.00945822793699325
"570",2017-11-27,43.4484,0.00639578812808672
"571",2017-11-26,44.1853,0.0168181274835844
"572",2017-11-25,44.205,0.000445750276358403
"573",2017-11-24,44.2242,0.000434245708469838
"574",2017-11-23,43.8849,-0.00770185320767425
"575",2017-11-22,43.5343,-0.00802116422413635
"576",2017-11-21,43.0934,-0.0101792800012452
"577",2017-11-20,42.5597,-0.0124620569968168
"578",2017-11-19,42.9503,0.00913583713562849
"579",2017-11-18,42.956,0.000132702723976585
"580",2017-11-17,42.956,0
"581",2017-11-16,41.9877,-0.0227996177464864
"582",2017-11-15,42.1298,0.00337861051915977
