"","date","GBPEUR","GBPUSD","GBPJPY","GBPEURLOG","GBPUSDLOG","GBPJPYLOG"
"492","2013-11-19",1.19297,1.611526,160.912994,-0.00159139674432632,8.06721354537632e-05,-0.00487893905768999
"493","2013-11-20",1.1895,1.613892,161.626999,-0.00291294534970124,0.00146709693092578,0.00442739617915944
"494","2013-11-21",1.1984,1.610021,161.300003,0.00745428301994258,-0.00240143072117394,-0.00202520142160711
"495","2013-11-22",1.201,1.618699,163.934006,0.00216720931702863,0.00537551778832024,0.0161979406695387
"496","2013-11-25",1.1976,1.623113,164.406998,-0.00283498897456499,0.00272317008372153,0.00288110422652377
"497","2013-11-26",1.1948,1.61671,163.856995,-0.0023407467634638,-0.00395269021583933,-0.00335098290642666
"498","2013-11-27",1.19444,1.620982,164.097,-0.000301351059520616,0.0026389183894851,0.0014636506736041
"499","2013-11-28",1.1995,1.628293,166.389008,0.00422734699731508,0.00450008838143467,0.0138707521196073
"500","2013-11-29",1.2011,1.634094,167.132004,0.00133300028069538,0.00355629550625608,0.00445547478200048
"501","2013-12-02",1.2054,1.637787,167.789993,0.00357365848849911,0.0022574180224002,0.00392921248789513
"502","2013-12-03",1.2078,1.635992,168.384003,0.00198906082485703,-0.00109659215229635,0.00353394745145685
"503","2013-12-04",1.2058,1.638888,167.729996,-0.00165727581849562,0.0017686148835318,-0.00389158337543449
"504","2013-12-05",1.2052,1.637814,167.720993,-0.000497718799158969,-0.000655537206899259,-5.36769918548785e-05
"505","2013-12-06",1.1947,1.6334,166.139999,-0.00875042043296803,-0.00269869392764349,-0.00947104247505237
"506","2013-12-09",1.191,1.632893,168.382004,-0.00310181746787802,-0.000310443676713568,0.0134044310978156
"507","2013-12-10",1.19511,1.642522,169.572006,0.00344494098315529,0.00587957723773613,0.00704241928208749
"508","2013-12-11",1.1954,1.645576,169.130005,0.000242626051698391,0.00185760940106178,-0.00260997122280049
"509","2013-12-12",1.1877,1.637626,167.834,-0.00646219360995923,-0.0048428427722022,-0.00769228387175236
"510","2013-12-13",1.1881,1.633987,169.166,0.00033672868404705,-0.00222459166211031,0.00790508567611248
"511","2013-12-16",1.1862,1.630497,168.320007,-0.0016004720596155,-0.00213816415066881,-0.00501351021657115
"512","2013-12-17",1.1844,1.629965,167.895996,-0.00151860317719002,-0.000326334123643357,-0.00252225486594959
"513","2013-12-18",1.1818,1.62779,167.031998,-0.00219761731586196,-0.0013352755644066,-0.00515931741752684
"514","2013-12-19",1.1975,1.6387,170.746002,0.0131973503734961,0.00667997793895009,0.0219916849749957
"515","2013-12-20",1.1981,1.636474,170.608994,0.000500918360783031,-0.00135931730207706,-0.000802730347951197
"516","2013-12-23",1.1937,1.63316,169.865997,-0.00367924154486068,-0.00202713889985823,-0.00436448020598412
"517","2013-12-24",1.1934,1.635029,170.302994,-0.000251351013011103,0.00114375282687001,0.00256929497959302
"518","2013-12-25",1.19548,1.63709,170.707001,0.00174140226853609,0.00125973430217857,0.00236947417932232
"519","2013-12-26",1.1961,1.635403,170.917007,0.000518485698901366,-0.00103101833949831,0.00122945707289457
"520","2013-12-27",1.1983,1.641632,172.149994,0.00183762163305187,0.00380161182405536,0.00718805542501588
"521","2013-12-30",1.1984,1.648234,173.552994,8.34480744840993e-05,0.00401354271716309,0.00811683874031566
"522","2013-12-31",1.1942,1.649512,173.028,-0.00351082865006297,0.000775074892959582,-0.00302956255901243
"523","2014-01-01",1.2046,1.656397,174.300003,0.00867105649672861,0.00416527493907515,0.00732453862516902
"524","2014-01-02",1.2039,1.658072,174.593002,-0.000581274668639886,0.00101072005355429,0.0016795926813149
"525","2014-01-03",1.2034,1.644791,172.403,-0.000415403154729321,-0.00804215711060852,-0.0126228029486919
"526","2014-01-06",1.2068,1.641309,172.138,0.0028213444986547,-0.00211923027490224,-0.0015382787665672
"527","2014-01-07",1.2041,1.641794,171.056,-0.00223982838673281,0.000295452200877067,-0.00630549243259093
"528","2014-01-08",1.2042,1.640016,171.710007,8.30461321741083e-05,-0.00108354851375259,0.00381605982097533
"529","2014-01-09",1.2116,1.64471,172.429993,0.00612635412273485,0.0028580789967198,0.00418426832373608
"530","2014-01-10",1.2109,1.647908,172.695999,-0.000577915392761585,0.00194252780347726,0.00154150112619877
"531","2014-01-13",1.20612,1.64943,171.427002,-0.00395528893567182,0.000923168997592927,-0.00737528586318259
"532","2014-01-14",1.19865,1.638995,168.990005,-0.00621267233606737,-0.00634652456746265,-0.01431796051659
"533","2014-01-15",1.2022,1.643412,171.179993,0.00295728811648013,0.00269131930689936,0.0128760223985536
"534","2014-01-16",1.20286,1.636179,171.070007,0.000548842870088634,-0.00441092302500284,-0.0006427231777133
"535","2014-01-17",1.20022,1.635296,170.490005,-0.00219718116922701,-0.000539817679451882,-0.00339619707874927
"536","2014-01-20",1.2134,1.641794,171.123001,0.0109214632022743,0.00396571868098061,0.00370592871665387
"537","2014-01-21",1.21217,1.642414,171.167999,-0.00101419468861391,0.000377564397483598,0.000262922485600114
"538","2014-01-22",1.2148,1.647528,171.705994,0.0021673123520102,0.00310887190043851,0.00313815251374017
"539","2014-01-23",1.22261,1.656205,173.304993,0.00640846367961861,0.0052528578742162,0.0092693305960232
"540","2014-01-24",1.215,1.663478,171.936996,-0.00624384107656351,0.00438175068923041,-0.00792490023360237
"541","2014-01-27",1.2046,1.649049,168.279007,-0.0085965151650283,-0.00871183314644319,-0.0215047495573639
"542","2014-01-28",1.2119,1.657495,170.136993,0.0060418143648211,0.00510866836732304,0.010980595885635
"543","2014-01-29",1.2133,1.657001,171.048996,0.00115454408338567,-0.000298084537533216,0.005346088066565
"544","2014-01-30",1.21198,1.655903,169.369003,-0.00108853421488631,-0.000662862576279899,-0.00987025741255465
"545","2014-01-31",1.2166,1.649838,169.5,0.00380469704366382,-0.00366937809410839,0.000773142455435583
"546","2014-02-03",1.2185,1.643791,167.949997,0.00156051117865597,-0.00367194167551071,-0.00918662862466224
"547","2014-02-04",1.2058,1.630896,164.938995,-0.0104773470099557,-0.00787560255443448,-0.018090619933969
"548","2014-02-05",1.208,1.633053,166.052994,0.00182285243945504,0.00132171202062875,0.00673130011197109
"549","2014-02-06",1.2061,1.632706,165.600006,-0.00157408590556302,-0.000212508027264746,-0.00273170019080204
"550","2014-02-07",1.20049,1.6322,166.5,-0.00466220682514001,-0.000309962984570533,0.00542003123745616
"551","2014-02-10",1.2048,1.641039,168.223007,0.00358377128157203,0.0054007797688852,0.01029521235529
"552","2014-02-11",1.20214,1.640877,167.557007,-0.00221027618711958,-9.8722819311392e-05,-0.00396688811478185
"553","2014-02-12",1.206,1.644872,168.600006,0.00320579642862109,0.00243171463712816,0.00620544749393659
"554","2014-02-13",1.2219,1.660992,170.177002,0.0130979260353458,0.00975244460417435,0.00931000247009006
"555","2014-02-14",1.21746,1.665723,170.173004,-0.00364030311488867,0.00284424917035864,-2.3493462199653e-05
"556","2014-02-17",1.2233,1.676137,170.199997,0.00478540384528281,0.00623247754837253,0.000158608350117717
"557","2014-02-18",1.21982,1.671989,170.634003,-0.00284881819441674,-0.0024778052691129,0.00254673086942248
"558","2014-02-19",1.2123,1.668613,170.725006,-0.00618392510591637,-0.00202119327552885,0.000533180609016526
"559","2014-02-20",1.2144,1.667584,170.602997,0.00173074588882779,-0.000616870066504016,-0.00071490767897231
"560","2014-02-21",1.21405,1.666167,170.438995,-0.000288249708598698,-0.000850093534480623,-0.000961770201259426
"561","2014-02-24",1.2106,1.66334,170.494995,-0.00284577347517995,-0.00169814971366899,0.000328509342841343
"562","2014-02-25",1.21243,1.665695,170.684998,0.00151050572873485,0.00141482465209242,0.00111379930559075
"563","2014-02-26",1.2129,1.667723,170.311996,0.000387576128513339,0.00121676924418679,-0.00218771517246097
"564","2014-02-27",1.21794,1.666833,170.479996,0.00414672065789654,-0.000533804213294742,0.000985938740068804
"565","2014-02-28",1.2176,1.669198,170.417999,-0.000279198865310082,0.00141785276947237,-0.000363727575948047
"566","2014-03-03",1.2143,1.672912,169.485001,-0.00271392904764819,0.00222254894593199,-0.00548980352170414
"567","2014-03-04",1.2132,1.666833,169.020004,-0.000906282245347112,-0.00364040171540436,-0.00274735844737162
"568","2014-03-05",1.2127,1.666694,170.248993,-0.000412218151680077,-8.33951547899447e-05,0.00724495539882408
"569","2014-03-06",1.217,1.671905,171.063004,0.00353953532478121,0.00312167123496554,0.00476990290711843
"570","2014-03-07",1.2075,1.674173,172.470001,-0.00783670746079948,0.00135561714181487,0.00819138101330186
"571","2014-03-10",1.2053,1.673108,172.600006,-0.00182360793242983,-0.000636337395000242,0.00075349931036417
"572","2014-03-11",1.1989,1.664004,171.783997,-0.00532402888068992,-0.00545622837101079,-0.00473895721074413
"573","2014-03-12",1.19902,1.662068,170.895996,0.000100086741926381,-0.00116413608523258,-0.00518269525974802
"574","2014-03-13",1.1952,1.662124,170.822998,-0.00319102107698149,3.3692398035412e-05,-0.000427239939202018
"575","2014-03-14",1.1988,1.662511,169.162994,0.00300752106395533,0.000232807512252076,-0.00976520933475733
"576","2014-03-17",1.1962,1.664253,168.625,-0.00217119083205164,0.00104726404350486,-0.00318539713941224
"577","2014-03-18",1.1947,1.663921,169.483994,-0.0012547577872784,-0.000199508800381998,0.00508117715526168
"578","2014-03-19",1.1911,1.659806,168.330002,-0.00301785793632289,-0.00247613724142182,-0.00683214137076771
"579","2014-03-20",1.19617,1.653904,169.393005,0.00424753599094996,-0.00356217426444305,0.00629513825485883
"580","2014-03-21",1.19751,1.650873,169.059998,0.00111961510308689,-0.00183431490225805,-0.00196781889661057
"581","2014-03-24",1.19505,1.649022,168.610992,-0.00205637548640744,-0.00112185399482856,-0.00265943049851813
"582","2014-03-25",1.19191,1.649838,168.610001,-0.00263096307541613,0.000494716366649439,-5.87745140823159e-06
"583","2014-03-26",1.19614,1.653302,169.070007,0.00354264309707658,0.00209739900208195,0.00272451003110774
"584","2014-03-27",1.20241,1.657687,168.889999,0.00522817058796948,0.00264875695070643,-0.00106526224302694
"585","2014-03-28",1.20827,1.660799,169.638,0.00486170834979649,0.00187555464284506,0.00441914535582821
"586","2014-03-30",1.21008,1.664392,171.285004,0.00149688865380831,0.00216107970841695,0.00966210430996739
"587","2014-03-31",1.20955,1.666639,172,-0.000438083515642063,0.00134913205000153,0.00416561763884093
"588","2014-04-01",1.20533,1.663312,172.345993,-0.00349500123866955,-0.00199822826644358,0.00200956667694996
"589","2014-04-02",1.2073,1.662732,172.688004,0.00163307298493393,-0.000348762677750969,0.00198247775574867
"590","2014-04-03",1.2094,1.659889,172.410004,0.00173790750077082,-0.00171130002117115,-0.00161113685788106
"591","2014-04-06",1.2097,1.657907,171.261993,0.000248026126689976,-0.001194769199656,-0.00668087758128166
"592","2014-04-07",1.2084,1.661047,171.145996,-0.00107522445328567,0.00189216297474437,-0.000677536787480726
"593","2014-04-08",1.21388,1.675014,170.735992,0.00452467043378171,0.00837339701312356,-0.00239851300126492
"594","2014-04-09",1.21251,1.679995,171.539993,-0.00112924974598971,0.00296929376920707,0.00469797773722291
"595","2014-04-10",1.20783,1.67774,170.059998,-0.00386723008555104,-0.00134316754539598,-0.00866513055837448
"596","2014-04-13",1.208,1.672968,169.677994,0.000140738380002392,-0.00284835516930737,-0.00224881626420181
"597","2014-04-14",1.21039,1.672912,170.462006,0.00197652221359876,-3.34740038526737e-05,0.00460994524877023
"598","2014-04-15",1.2108,1.672548,170.369003,0.000338676439204683,-0.000217608341714692,-0.000545742610575495
"599","2014-04-16",1.2153,1.680588,171.699997,0.00370966172919093,0.00479552001946371,0.00778205986001002
"600","2014-04-17",1.2151,1.678669,171.914001,-0.000164581962188465,-0.00114251467437321,0.00124560715753841
"601","2014-04-20",1.2149,1.679177,172.113998,-0.000164609053869613,0.000302574926828392,0.00116267875353948
"602","2014-04-21",1.21714,1.679289,172.389999,0.00184207548675613,6.66971171014996e-05,0.00160230976391418
"603","2014-04-22",1.2183,1.68268,172.634995,0.000952600012909088,0.0020172709206655,0.00142016401963652
"604","2014-04-23",1.2145,1.6785,171.981995,-0.00312397491813463,-0.00248722303172499,-0.00378971902418623
"605","2014-04-24",1.215,1.680955,171.957993,0.000411607332421793,0.00146154685031608,-0.000139570860477889
"606","2014-04-27",1.214,1.680559,171.578995,-0.000823384155205359,-0.000235608122906461,-0.00220644743942255
"607","2014-04-28",1.21313,1.681011,172.309998,-0.000716896117851612,0.000268921963680113,0.00425139574638411
"608","2014-04-29",1.2178,1.682425,172.520004,0.00384215567288176,0.000840806891109547,0.00121802641733915
"609","2014-04-30",1.2167,1.68765,172.494003,-0.00090367638107039,0.00310082368290165,-0.000150724315660433
"610","2014-05-01",1.21777,1.689532,172.763,0.000879041490673887,0.00111453880473,0.00155824242284641
"611","2014-05-04",1.2166,1.687906,172.479996,-0.00096123439747231,-0.000962860088399631,-0.00163944854300802
"612","2014-05-05",1.2156,1.686995,172.274994,-0.000822300843966867,-0.000539867701082941,-0.00118926211430281
"613","2014-05-06",1.2184,1.697678,172.639008,0.00230074053831397,0.00631259532334361,0.00211075301691377
"614","2014-05-07",1.21851,1.695548,172.705994,9.02782622868858e-05,-0.00125544262584576,0.000387936703598157
"615","2014-05-08",1.2232,1.693537,172.020004,0.00384157477161373,-0.00118675113549571,-0.00397991975930356
"616","2014-05-11",1.2251,1.686028,171.744995,0.00155209768527234,-0.00444377448385425,-0.00159998289219221
"617","2014-05-12",1.2264,1.687365,172.382004,0.00106057525747938,0.000792673767928354,0.00370217814602114
"618","2014-05-13",1.2278,1.683417,172.067001,0.00114090143579165,-0.0023424842100731,-0.00182902597042478
"619","2014-05-14",1.2222,1.677008,170.705002,-0.00457143653258088,-0.0038144031012356,-0.00794700941824011
"620","2014-05-15",1.22398,1.679543,170.470001,0.0014553306086782,0.00151047934738779,-0.00137759821263916
"621","2014-05-18",1.2276,1.682425,170.807999,0.00295319967608784,0.00171447241969558,0.00198077878158465
"622","2014-05-19",1.22601,1.68169,170.664001,-0.00129604967583777,-0.000436964855062949,-0.000843395701759064
"623","2014-05-20",1.2283,1.683728,170.490997,0.00186610547530527,0.00121114241923159,-0.0010142252984382
"624","2014-05-21",1.235,1.689703,171.373001,0.00543987051702902,0.00354239126167033,0.00515998152561004
"625","2014-05-22",1.2352,1.686739,171.639008,0.000161930208434136,-0.00175569475878379,0.0015510072320879
"626","2014-05-25",1.2351,1.683417,171.619995,-8.0961826543019e-05,-0.00197142273290296,-0.000110779323212462
"627","2014-05-26",1.2335,1.684381,171.587006,-0.00129628147455735,0.000572480906709916,-0.000192239668803218
"628","2014-05-27",1.23264,1.681209,171.414993,-0.000697446239760119,-0.00188495980746062,-0.00100298549233901
"629","2014-05-28",1.2295,1.671598,170.009995,-0.00255062807340403,-0.00573312232112888,-0.00823024664409644
"630","2014-05-29",1.22908,1.672436,170.082001,-0.000341660636697355,0.000501191086897945,0.000423450136568526
"631","2014-06-01",1.22922,1.675659,170.695007,0.000113899849612631,0.00192527451912383,0.00359769964997447
"632","2014-06-02",1.2313,1.674593,171.492996,0.00169069992966328,-0.000636370061699587,0.0046640468957424
"633","2014-06-03",1.2288,1.674117,171.653,-0.0020324384054182,-0.000284288578709879,0.000932571054077513
"634","2014-06-04",1.23028,1.674004,171.873001,0.00120370234290687,-6.75005473476098e-05,0.00128084063178058
"635","2014-06-05",1.2302,1.681011,172.139999,-6.50279620466321e-05,0.00417703657835311,0.00155225560435746
"636","2014-06-08",1.2311,1.680192,172.130005,0.0007313208793015,-0.000487325529703875,-5.80590808763048e-05
"637","2014-06-09",1.23596,1.68039,172.190002,0.00393991738084404,0.000117836731988286,0.000348495581944164
"638","2014-06-10",1.23688,1.675323,171.350006,0.000744083759925712,-0.00301992682383856,-0.00489024657650461
"639","2014-06-11",1.24012,1.678979,171.264999,0.00261606931597153,0.00217988806478919,-0.000496224628249387
"640","2014-06-12",1.2509,1.695893,172.440002,0.00865514311038493,0.0100235751845585,0.00683730276875405
"641","2014-06-15",1.2539,1.697793,173.089996,0.00239540197579657,0.00111972657371151,0.00376230585177151
"642","2014-06-16",1.2504,1.69785,172.960007,-0.00279519408922532,3.35724338543786e-05,-0.000751272966259542
"643","2014-06-17",1.2516,1.695979,173.279999,0.000959232687460287,-0.00110258954682074,0.00184838311899149
"644","2014-06-18",1.2506,1.699871,173.190002,-0.000799296661529614,0.00229221061243667,-0.000519508192711626
"645","2014-06-19",1.2517,1.704013,173.662994,0.000879191200780338,0.00243369165598595,0.0027273357799702
"646","2014-06-22",1.2521,1.702272,173.735001,0.000319514340924143,-0.00102222811749741,0.000414550469879593
"647","2014-06-23",1.2516,1.702533,173.431,-0.000399408880174867,0.000153312745083123,-0.00175132977783488
"648","2014-06-24",1.24771,1.698052,173.037994,-0.00311286166273456,-0.00263543042950731,-0.00226863687870082
"649","2014-06-25",1.24591,1.6986,172.917999,-0.00144368453303531,0.000322670679689829,-0.000693700974921718
"650","2014-06-26",1.25041,1.702533,173.024002,0.00360531091714919,0.00231275974981748,0.000612836851328957
"651","2014-06-29",1.2483,1.703403,172.759003,-0.00168887185910119,0.000510872793218486,-0.00153274769464407
"652","2014-06-30",1.2494,1.710981,173.270004,0.000880810402464322,0.0044388753244089,0.00295351754407314
"653","2014-07-01",1.2533,1.714854,174.121002,0.00311663655800706,0.00226105556748535,0.00489937671139007
"654","2014-07-02",1.2567,1.71609,174.746994,0.00270916500362217,0.000720501444191113,0.00358870792972699
"655","2014-07-03",1.2602,1.715266,175.272995,0.00278120088685629,-0.000480276611251607,0.00300555061135022
"656","2014-07-06",1.26203,1.715148,175.162003,0.00145109710146704,-6.87963610495057e-05,-0.000633452733572959
"657","2014-07-07",1.2591,1.713444,174.410004,-0.00232435560176719,-0.000993994117876595,-0.00430240491196621
"658","2014-07-08",1.25834,1.714031,173.895004,-0.000603787993428945,0.000342526207041116,-0.00295718042218063
"659","2014-07-09",1.2574,1.715855,174.210999,-0.000747295065265247,0.00106359230128739,0.00181551070117791
"660","2014-07-10",1.2589,1.713091,173.485992,0.00119222682325273,-0.00161215755433208,-0.00417034411875417
"661","2014-07-13",1.25845,1.712299,173.529999,-0.000357518823201425,-0.000462429103905482,0.000253630964436091
"662","2014-07-14",1.2543,1.708788,173.470001,-0.00330315691838307,-0.00205256471563564,-0.0003458098017175
"663","2014-07-15",1.2631,1.714384,174.281998,0.00699136874930048,0.00326948513535674,0.00466998595582879
"664","2014-07-16",1.2667,1.713972,174.162994,0.00284607670965728,-0.000240348436383653,-0.000683057626650552
"665","2014-07-17",1.26406,1.709519,173.003006,-0.00208633055494037,-0.00260143958976478,-0.00668263779781508
"666","2014-07-20",1.2628,1.70911,173.160004,-0.00099728525080986,-0.000239277208466615,0.000907075604436258
"667","2014-07-21",1.2621,1.707359,173.125,-0.000554477419251659,-0.00102503500152584,-0.000202168732199581
"668","2014-07-22",1.267,1.706543,173.149994,0.00387490105655411,-0.000478045366000601,0.000144359254791837
"669","2014-07-23",1.2655,1.7041,172.964005,-0.00118460033596018,-0.00143257468917612,-0.00107472693066146
"670","2014-07-24",1.26167,1.699178,172.901993,-0.00303106077730336,-0.00289250741884706,-0.000358589748763904
"671","2014-07-27",1.2644,1.698197,172.789001,0.0021614611335872,-0.000577504707172327,-0.000653716793234338
"672","2014-07-28",1.2636,1.698456,172.932999,-0.000632911413532472,0.000152503067285314,0.000833027740942072
"673","2014-07-29",1.26342,1.694743,172.979996,-0.000142460289435375,-0.00218849615478234,0.00027172728962821
"674","2014-07-30",1.2622,1.691017,173.880005,-0.00096609948835566,-0.0022009838288386,0.00518947712174889
"675","2014-07-31",1.2614,1.689161,173.591003,-0.000634014920588233,-0.00109816712996991,-0.00166346002968609
"676","2014-08-03",1.25302,1.682992,172.600998,-0.00666557776892968,-0.00365879417803172,-0.00571941405848442
"677","2014-08-04",1.2564,1.686767,172.929993,0.00269385120387022,0.00224051724718721,0.00190428707113988
"678","2014-08-05",1.262,1.687821,173.136993,0.00444727543666704,0.000624668868776657,0.00119630032948059
"679","2014-08-06",1.25926,1.685488,172.098007,-0.00217351727206797,-0.00138321177927814,-0.00601902551453204
"680","2014-08-07",1.2595,1.682992,171.832001,0.000190569963574416,-0.00148197433668573,-0.00154686155237194
"681","2014-08-10",1.2514,1.677711,171.367996,-0.00645189222840176,-0.00314279741279111,-0.00270399351266626
"682","2014-08-11",1.254,1.678754,171.561005,0.00207551762860284,0.000621487209651383,0.00112565003144738
"683","2014-08-12",1.25709,1.6807,171.858002,0.0024610838796382,0.00115852172267028,0.0017296484352336
"684","2014-08-13",1.2484,1.668975,170.876007,-0.00693679467587988,-0.0070007077622315,-0.00573037785208452
"685","2014-08-14",1.2486,1.668669,171.022003,0.000160192231019346,-0.000183362875643689,0.000854032516151904
"686","2014-08-17",1.2485,1.672017,171.216003,-8.00929078158263e-05,0.0020043794124277,0.00113371406668961
"687","2014-08-18",1.2515,1.672353,171.574997,0.00240000115200109,0.000200934705867128,0.00209453650326186
"688","2014-08-19",1.2474,1.662151,171.059998,-0.00328144677980666,-0.00611907008225898,-0.0030061108488022
"689","2014-08-20",1.2518,1.660027,172.108002,0.00352113039857882,-0.00127867940212645,0.00610783789887215
"690","2014-08-21",1.2484,1.65799,172.139999,-0.00271978409397677,-0.00122784196459158,0.00018589505239941
"691","2014-08-24",1.2536,1.655191,172.403,0.00415668064518676,-0.00168961530678957,0.00152666605819896
"692","2014-08-25",1.25624,1.657028,172.429993,0.00210372053488728,0.00110922628506815,0.000156556945553277
"693","2014-08-26",1.2563,1.65478,172.229004,4.77604336737714e-05,-0.00135756683071786,-0.00116630654956218
"694","2014-08-27",1.25623,1.657633,172.149994,-5.57207277271377e-05,0.00172261170663024,-0.00045885493508635
"695","2014-08-28",1.25794,1.658953,171.998993,0.00136029008673283,0.000795999301509198,-0.000877532786055291
"696","2014-08-31",1.2636,1.659255,172.779999,0.00448932755855233,0.000182025961503296,0.00453048099787967
"697","2014-09-01",1.26498,1.661599,173.348007,0.00109152183202685,0.00141168530099256,0.00328207195046559
"698","2014-09-02",1.254,1.646877,173.302002,-0.008717869567091,-0.00889962458191751,-0.00026542621708181
"699","2014-09-03",1.2517,1.646199,172.600006,-0.00183581485888817,-0.000411773071486932,-0.00405893546463165
"700","2014-09-04",1.2597,1.629408,172.024994,0.00637097002427947,-0.0102522354315246,-0.00333703320189205
"701","2014-09-07",1.2516,1.621245,170.529007,-0.0064508645635302,-0.00502238606142508,-0.00873436892436441
"702","2014-09-08",1.2484,1.609503,170.800003,-0.00256000139810278,-0.0072689369157814,0.00158788763334528
"703","2014-09-09",1.2457,1.612461,171.059998,-0.00216511050457732,0.00183614766090467,0.00152106154195941
"704","2014-09-10",1.2539,1.620089,173.054993,0.00656107330444514,0.00471950265805432,0.011595062136962
"705","2014-09-11",1.2572,1.625197,174.039993,0.00262833172692045,0.00314795319622968,0.00567569503404641
"706","2014-09-14",1.25424,1.625805,174.490005,-0.00235721448300052,0.000374038531559484,0.00258234443323513
"707","2014-09-15",1.254,1.622902,173.858002,-0.000191369247546064,-0.00178717303387388,-0.00362857648525239
"708","2014-09-16",1.2551,1.626598,174.257996,0.000876808473534579,0.0022748124904321,0.00229805109980674
"709","2014-09-17",1.2659,1.62681,176.550995,0.00856808097638201,0.000130324877974208,0.0130728214761096
"710","2014-09-18",1.2722,1.643709,178.822998,0.00496435360192127,0.0103342315979096,0.0127867204733709
"711","2014-09-21",1.27062,1.631987,177.776993,-0.0012427149411583,-0.00715698284316268,-0.0058665621221996
"712","2014-09-22",1.2737,1.637197,178.031006,0.00242108029216828,0.00318734241374252,0.00142780962691802
"713","2014-09-23",1.2755,1.639371,177.876999,0.0014122079861523,0.00132699844411638,-0.000865431557866891
"714","2014-09-24",1.2772,1.632413,178.384003,0.00133192325876072,-0.00425334342959149,0.00284625226690594
"715","2014-09-25",1.2802,1.633133,177.358994,0.00234613386727614,0.000440967612562904,-0.00576265363028394
"716","2014-09-28",1.2814,1.623825,177.662003,0.000936914497018243,-0.00571577855232558,0.00170699240966954
"717","2014-09-29",1.2798,1.62422,177.630997,-0.00124941449956134,0.000243223232404222,-0.000174537635578176
"718","2014-09-30",1.28361,1.621376,177.776001,0.00297260508896388,-0.001752529105848,0.000815988480034058
"719","2014-10-01",1.2824,1.619223,176.509995,-0.00094309849898061,-0.00132876688339517,-0.00714683280152872
"720","2014-10-02",1.27515,1.616005,175.324997,-0.00566950356386561,-0.00198935040205744,-0.00673612635328524
"721","2014-10-05",1.2754,1.596398,175.257004,0.00019603614969374,-0.0122072127807083,-0.000387886432609896
"722","2014-10-06",1.27074,1.60751,174.988007,-0.00366044695360626,0.00693655657728681,-0.001536050732728
"723","2014-10-07",1.26989,1.608907,173.856995,-0.000669125399380577,0.000868668513968385,-0.00648434666663533
"724","2014-10-08",1.2684,1.616292,174.733994,-0.00117401886399224,0.00457957038111445,0.00503168973374546
"725","2014-10-09",1.27015,1.612279,173.779999,0.00137874005020033,-0.00248593081375342,-0.00547465755700927
"726","2014-10-12",1.27293,1.609295,172.731003,0.00218632611429576,-0.0018525111348513,-0.006054637217904
"727","2014-10-13",1.2626,1.606684,171.979996,-0.00814824289516311,-0.00162376717863172,-0.00435732071452222
"728","2014-10-14",1.25713,1.589143,170.535995,-0.0043417418475668,-0.0109775505058258,-0.00843177891266134
"729","2014-10-15",1.24671,1.599207,169.440002,-0.00832326359129423,0.00631300417094571,-0.00644749515488563
"730","2014-10-16",1.2567,1.609606,171.240005,0.00798115612643463,0.00648154716746258,0.0105672168188455
"731","2014-10-19",1.262,1.609218,172.419998,0.00420852648005968,-0.000241081837266788,0.00686723870666661
"732","2014-10-20",1.2625,1.615901,172.667007,0.000396118048356375,0.00414434913278655,0.00143157544970496
"733","2014-10-21",1.2671,1.6115,172.419998,0.00363694265534764,-0.00272727357269459,-0.00143157544970496
"734","2014-10-22",1.26889,1.604493,171.904999,0.00141167772527856,-0.00435760344492009,-0.0029913563552677
"735","2014-10-23",1.2668,1.60295,173.311996,-0.00164846686565639,-0.000962137203392499,0.00815142250300749
"736","2014-10-27",1.26908,1.609295,174.070007,0.00179819282802385,0.00395051327153667,0.00436414204838798
"737","2014-10-28",1.2692,1.612487,173.850006,9.45522165320678e-05,0.00198151274320885,-0.00126466441194406
"738","2014-10-29",1.2671,1.614283,174.492004,-0.00165595590417808,0.00111318760585033,0.00368602527665551
"739","2014-10-30",1.2668,1.600563,174.179001,-0.000236789140377835,-0.00853545289339225,-0.00179540644098086
"740","2014-10-31",1.2686,1.600102,174.710007,0.00141989453531205,-0.000288065138455862,0.00304398475069334
"741","2014-11-03",1.27736,1.597368,180.238998,0.00688151783164923,-0.00171010246619185,0.0311562403014607
"742","2014-11-04",1.2785,1.597878,181.580994,0.000892067699795357,0.000319224250233563,0.00741806524558264
"743","2014-11-05",1.2749,1.60064,181.606995,-0.00281977158716479,0.0017270502692302,0.000143182048041091
"744","2014-11-06",1.27909,1.596475,183.028,0.00328114343368116,-0.00260547547158968,0.00779416245392639
"745","2014-11-07",1.27929,1.584133,182.436005,0.000156348939881784,-0.00776081928160771,-0.00323969260818924
"746","2014-11-10",1.2745,1.588512,181.897003,-0.00375129170146934,0.00276047448154121,-0.00295884469098695
"747","2014-11-11",1.2752,1.585339,181.908997,0.000549084219780394,-0.00199946440907284,6.59362407677833e-05
"748","2014-11-12",1.27622,1.59261,184.268005,0.000799554800338248,0.00457591527572349,0.0128847012402256
"749","2014-11-13",1.2685,1.576889,182.248993,-0.00606748379695221,-0.00992026116882294,-0.0110174012873028
"750","2014-11-14",1.25851,1.570228,181.835999,-0.00790661852811347,-0.00423308694690999,-0.00226866905370926
"751","2014-11-17",1.2513,1.566637,183.179001,-0.00574547064021375,-0.00228954804792508,0.0073586458652608
